gene	L2/3_IT_VISp_Rrad	L2/3_IT_VISp_Adamts2	L2/3_IT_VISp_Agmat	L2/3_IT_ALM_Sla	L2/3_IT_ALM_Ptrf	L2/3_IT_ALM_Macc1_Lrg1	L4_IT_VISp_Rspo1	L5_IT_VISp_Hsd11b1_Endou	L5_IT_VISp_Whrn_Tox2	L5_IT_VISp_Batf3	L5_IT_VISp_Col6a1_Fezf2	L5_IT_VISp_Col27a1	L5_IT_ALM_Npw	L5_IT_ALM_Pld5	L5_IT_ALM_Cbln4_Fezf2	L5_IT_ALM_Lypd1_Gpr88	L5_IT_ALM_Tnc	L5_IT_ALM_Tmem163_Dmrtb1	L5_IT_ALM_Tmem163_Arhgap25	L5_IT_ALM_Cpa6_Gpr88	L5_IT_ALM_Gkn1_Pcdh19	L6_IT_ALM_Tgfb1	L6_IT_ALM_Oprk1	L6_IT_VISp_Penk_Col27a1	L6_IT_VISp_Penk_Fst	L6_IT_VISp_Col23a1_Adamts2	L6_IT_VISp_Col18a1	L6_IT_VISp_Car3	L5_PT_VISp_Chrna6	L5_PT_VISp_Lgr5	L5_PT_VISp_C1ql2_Ptgfr	L5_PT_VISp_C1ql2_Cdh13	L5_PT_VISp_Krt80	L5_PT_ALM_Slco2a1	L5_PT_ALM_Npsr1	L5_PT_ALM_Hpgd	L5_NP_VISp_Trhr_Cpne7	L5_NP_ALM_Trhr_Nefl	L5_NP_VISp_Trhr_Met	L6_NP_ALM_Trh	L6_CT_Nxph2_Sla	L6_CT_ALM_Cpa6	L6_CT_VISp_Krt80_Sla	L6_CT_VISp_Nxph2_Wls	L6_CT_VISp_Ctxn3_Brinp3	L6_CT_VISp_Ctxn3_Sla	L6_CT_VISp_Gpr139	L6b_Col8a1_Rprm	L6b_VISp_Mup5	L6b_VISp_Col8a1_Rxfp1	L6b_ALM_Olfr111_Spon1	L6b_ALM_Olfr111_Nxph1	L6b_P2ry12	L6b_VISp_Crh	L6b_Hsd17b2	Lamp5_Krt73	Lamp5_Fam19a1_Pax6	Lamp5_Fam19a1_Tmem182	Lamp5_Ntn1_Npy2r	Lamp5_Plch2_Dock5	Lamp5_Lsp1	Lamp5_Lhx6	Sncg_Slc17a8	Sncg_Vip_Nptx2	Sncg_Gpr50	Sncg_Vip_Itih5	Serpinf1_Clrn1	Serpinf1_Aqp5_Vip	Vip_Igfbp6_Car10	Vip_Igfbp6_Pltp	Vip_Lmo1_Fam159b	Vip_Lmo1_Myl1	Vip_Igfbp4_Mab21l1	Vip_Arhgap36_Hmcn1	Vip_Gpc3_Slc18a3	Vip_Ptprt_Pkp2	Vip_Rspo4_Rxfp1_Chat	Vip_Lect1_Oxtr	Vip_Rspo1_Itga4	Vip_Chat_Htr1f	Vip_Pygm_C1ql1	Vip_Crispld2_Htr2c	Vip_Crispld2_Kcne4	Vip_Col15a1_Pde1a	Sst_Chodl	Sst_Mme_Fam114a1	Sst_Tac1_Htr1d	Sst_Tac1_Tacr3	Sst_Calb2_Necab1	Sst_Calb2_Pdlim5	Sst_Nr2f2_Necab1	Sst_Myh8_Etv1	Sst_Chrna2_Glra3	Sst_Myh8_Fibin	Sst_Chrna2_Ptgdr	Sst_Tac2_Myh4	Sst_Hpse_Sema3c	Sst_Hpse_Cbln4	Sst_Crhr2_Efemp1	Sst_Crh_4930553C11Rik	Sst_Esm1	Sst_Tac2_Tacstd2	Sst_Rxfp1_Eya1	Sst_Rxfp1_Prdm8	Sst_Nts	Pvalb_Gabrg1	Pvalb_Th_Sst	Pvalb_Calb1_Sst	Pvalb_Akr1c18_Ntf3	Pvalb_Sema3e_Kank4	Pvalb_Gpr149_Islr	Pvalb_Reln_Itm2a	Pvalb_Reln_Tac1	Pvalb_Tpbg	Pvalb_Vipr2	Meis2_Adamts19	CR_Lhx5	Astro_Aqp4	OPC_Pdgfra_Grm5	OPC_Pdgfra_Ccnb1	Oligo_Rassf10	Oligo_Serpinb1a	Oligo_Synpr	VLMC_Osr1_Cd74	VLMC_Spp1_Hs3st6	VLMC_Osr1_Mc5r	VLMC_Spp1_Col15a1	Peri_Kcnj8	SMC_Acta2	Endo_Ctla2a	Endo_Cytl1	PVM_Mrc1	Microglia_Siglech
72397//Rbm12b	2.78730042136193	1.36937751202887	1.38254064482499	1.01288845713708	0.617292980048586	0.586154906216819	1.5825592265745	1.11413884047569	0.902935974634017	0.867792489147437	0.658251461794858	0.587558493635107	1.24298724000251	0.818844755308353	0.646448880633298	0.972855274968255	0.556997454968717	0.124757648697611	0.310446007428233	0.484291670424845	0.293054217450054	0.686071105131791	0.302286536942871	0.903154079137449	1.36108181608604	1.05776097461892	0.824022353587347	0.610648699683058	0.765879086569627	0.913464639503093	0.922855634049364	1.21181950389538	0.4351026045878	0.354953408119352	-0.0104540771363366	0.380185618948752	1.63813742237855	1.01979709891622	1.24437489275746	1.32639418122215	1.02849978650833	0.700077890459938	1.06293358457953	1.03910599468953	0.923570297616724	1.1471866449998	0.680670253973056	0.814920323385002	0.603033790891172	1.10731616902584	0.959452667684506	0.839701688901567	0.936022742855671	0.802731184740702	0.949738676628632	0.929271676714788	1.28168224723365	0.922772254308781	1.23516809353968	1.28997273095354	1.08965794285276	0.598710032319473	0.727475862861853	1.51391569374945	1.29493790647531	0.902107078594529	0.822667010617046	1.17365786177922	1.41228157955636	1.52809100750458	1.45060671682237	1.12353026670839	2.02504091961436	1.18842736487922	1.30959450879751	1.52894243999984	0.745835230893089	1.49175791549178	1.34759679667289	1.0345634083975	1.56724582918278	1.6947292037797	1.18706377336927	0.688305506380152	0.0976070879425475	-0.120817267410523	0.79799396237654	1.62356280538941	0.493888525706269	1.14776361243599	1.00819403944538	0.745472216310743	0.981070372010409	1.06053305326369	0.845725982395487	1.25550620394856	0.976900941773025	0.9145998335909	0.71623485781002	0.373604797383532	0.69185120443914	0.583318378111924	0.72574911622054	0.817701632907884	0.858633500908647	0.947872331114419	0.0769956541406212	0.722359046346311	0.765611619723312	0.654934203184946	1.05028506244917	0.497853675196602	0.657964567250242	0.37350973456511	0.0403093131087016	2.23888883203135	2.08278917638923	2.09280102892498	2.61155724464779	-0.0154999679189084	0.216119456494325	1.42341518165357	0.603936803214566	2.72093127734969	1.34493459250393	0.715124558081569	2.9977429823536	0.933655317096278	1.70283062097746	0.646983786612711	-1.66550234301413	-0.270530332672948	1.54829957889412
72459//Htatsf1	5.0510702188593	5.34569079908792	4.99765760253716	5.33956414355973	5.15256631146432	5.1026461593473	4.97236200694823	5.05422490960024	5.03856063526909	4.90092538872972	5.28402862987534	5.09720936905973	5.26853808666153	4.97161023532952	5.01496465173817	4.97810339924024	5.32831941731435	5.37161290163557	5.21940196506991	5.23362122137508	5.13398836668002	5.04120969090687	5.0551763161191	4.98613096674579	5.07821048250486	5.25879287040881	5.21212830428921	4.92454014765824	5.02396715730294	5.05928141241266	4.90399734073685	4.81723274246649	4.85603021838418	4.75635788084763	4.66043740812961	4.86488914722384	5.04657115834429	5.18798042826076	5.09294830590435	4.97245429295375	5.02953495642806	5.08356808673118	5.23678665679986	5.15529309592663	4.93022488401978	5.19880105615199	5.15362426162253	5.10959877588677	4.87041048281248	4.84922556088758	5.07115240683486	5.15996322343465	5.09510985877898	4.79647707226655	4.54900913269972	5.22202258074375	5.07374027391829	4.86226381955892	4.93695445563544	5.13502508738928	5.05421471038361	5.1413725740792	4.80860681334014	5.07658011896404	5.16698951071128	4.87012241034182	5.06873821399487	5.0547117426185	5.14138436051605	5.06918344566504	4.95576677497262	4.91489270925403	5.00132759976548	5.04084785990883	5.00277383940061	5.12948726830086	5.11073618708999	5.00907062893943	5.01547658988933	5.00649860144599	5.01683220980259	4.89427522708522	4.81141526529418	4.49859264694515	4.79812437343392	4.80623400428571	4.92120546578828	5.04985109624259	5.33614674333972	5.00633933791708	5.030327558749	4.8707069963256	5.01816108690942	5.24844463228336	4.99032082952927	5.13355329793453	5.08266330901652	4.98561111190028	5.114621667452	5.00402644394857	4.96270982933786	5.16457632780024	4.9368417010867	5.04732051754971	5.14322049663844	5.19815676482972	4.82303291459941	4.81803853985345	4.62017083950736	4.77070033714818	4.85363468564168	4.77114741816001	4.88352569313375	4.81060831845441	5.06150807167298	6.02064285061342	4.6757536956771	3.50612553246286	4.05785088294204	2.13657370678701	5.00385884597026	4.23063721727839	4.38870060277117	4.68479436282718	3.92284215380859	4.13668905124937	5.08430959520617	-1.84164357238241	4.44857339468273	4.59970533046605	2.54841280626025	4.2445955108549	4.23653873905587
72634//Tdrkh	3.31307488284425	3.73011715214396	3.24395981642287	4.0562761000986	3.46925687334423	3.90453215176916	3.02540263936094	3.73563399019501	3.87176455551158	3.96121381948284	3.79427688294628	3.8327820474635	3.43454205913024	3.56397882563728	3.90688115152134	3.85162832814845	4.10909746664616	4.51790431987038	4.68032281495318	4.28926633736721	4.44096857937178	4.28376967285603	4.09415731865872	4.03163657859277	3.97314802532726	4.31824735410308	4.13683635923717	4.31450034191927	3.80792621933209	4.13764854892138	3.89744085386767	4.01121705631683	4.02850989881017	3.81407377602903	4.07313727591612	4.17535089312201	3.79183164976856	3.88766315741259	3.93355211721475	4.02426008997807	3.74190620784261	4.36088259461584	4.27498723212436	2.99150039114153	3.59748595711562	4.01203812975442	4.14391957556777	4.1733399923743	4.19192067474203	4.29517020359532	4.55981805156578	4.54994784647486	4.39654422453044	4.2346358987564	5.01696484582964	4.56881362355758	4.5270226955787	4.56942244964121	4.6201838463627	4.30206746809957	4.22391205056035	4.11065452215966	4.80719803804992	4.68575820583073	4.53509722708869	4.53478802220801	4.40915561843164	4.09627779103856	4.21705796064089	4.30093223815968	4.46650959195657	4.29289998614418	4.45068508905324	4.23372534854523	4.23028982668482	4.33832679582912	4.06601853531011	4.36826625856074	3.63822635778648	4.03812263110054	4.08743354658657	4.20680118504353	4.2500557874151	3.7299248455265	4.48388208123167	3.66664884624508	4.09157307833919	3.3319051262104	4.12260888469635	4.07620767641358	4.20987333950531	3.4648354935917	3.77725550307227	3.79644490514991	3.70428076114309	3.58312248496911	4.13767668647523	3.30593177196735	3.68061961931119	3.71998131837437	3.61612235053409	3.82447127055937	3.16348539412199	3.9064040021549	4.24610762242608	4.36251797533742	3.93260797417607	3.68934780074179	4.01371246724389	3.78257609379268	3.63259962111235	4.2284449783199	3.94412339310275	4.02728296716978	3.90292695452043	3.28050958909366	6.05701923125139	3.85122909859962	5.50716375388932	5.8802067203136	4.61842249056185	3.60617577398522	4.78497420981929	-2.41958577044035	4.23211528198743	-2.14866907309968	1.87082747614491	-1.07152490097194	3.58987970633763	1.55088146399007	-0.950769383142067	3.56007338805198	2.61948638725776
72640//Mex3a	-1.77962968456151	-1.76526287936966	-1.68293205980687	-1.7481746170877	-2.64138117629878	-2.32013950694077	-1.97341343921977	-1.82245924436591	-2.5462450600734	-2.30018727618417	-1.84078213425556	-2.71359797773338	-1.16606751154338	-2.07135555133014	-2.0038035140855	-1.98984319013091	-2.13864250153227	-2.00369610467386	-2.79039270849186	-2.28420799065198	-2.73719534331038	-3.13026986103478	-2.80984429893473	-2.55158472468083	-2.81774532399502	-2.35764964240161	-2.06297968378122	-1.98857707779444	-2.784015012373	-2.18754242251671	-2.03707726678606	-3.1616484238843	-2.3923472037545	-2.43897256328975	-2.83852749722926	-2.70526797812621	-2.16470694450183	-2.46580362798769	-2.04533338410837	-2.47843971436857	-3.18591763048298	-2.85472646667336	-2.62153693182982	-1.89068547905093	-2.81691921313114	-2.75365278605722	-2.78420854110244	-3.55783403565554	-2.29465562160617	-2.83698994396308	-4.0463388958678	-3.81903170621799	-3.01539778826147	-2.31285457457422	-1.57868902177633	-2.11526356263202	-3.03655722547952	-2.36194760963674	-2.8436302699812	-1.80028768910877	-2.31281926779075	-1.86424807486892	-2.43682916943332	-1.9822727866058	-2.61697633648575	-2.51164272445152	-2.5617047251484	-3.59959231577772	-2.87412768545383	-1.95907231322378	-1.88876906013948	-2.13073211836895	-1.8766313248453	-1.95982108279143	-2.31510648444306	-2.00193661050593	-2.06999436500708	-1.55935440402838	-2.79795568367232	-3.16221024762292	-1.98357770709988	-3.3454378946815	-2.87060789331466	-2.20767231239366	-3.0270599320626	-2.91168738198343	-2.58096216865467	-3.29832072145296	-2.97875987205883	-2.77122965479598	-3.12227886568246	-2.31514182448364	-2.46469889435082	-2.24444392776483	-2.50862382043862	-2.46784522035937	-2.44639700470754	-2.66672801897275	-2.5372935722288	-1.98342797301484	-2.79560970192752	-2.38699899666612	-2.67394581092092	-2.38723501440642	-3.32930785935662	-2.43945079627049	-1.4203326348099	-1.97351780198242	-1.87039769720454	-3.29054356128851	-2.47420576882619	-2.89528276776057	-1.80114440771078	-2.59029056095642	-2.6305991302724	-2.32743502208966	1.03779865996953	-2.37733393449124	-0.960265410636618	-0.909389510219799	0.661914851673138	-2.90728054758401	-3.73537637299014	0.363126064869232	-0.128428878684848	-2.2675385506571	-1.13853491868829	-2.63749244838672	-3.36209322778639	-3.55073995920724	-2.4801189581235	-3.57251712944041	-3.10367298991454
72692//Hnrpll	5.03830909872705	4.15105176341227	4.1220178736517	3.94853634108874	3.9582519856164	3.74153217333599	3.92316066859097	4.30251001308248	4.12560048123755	4.51033126062629	4.54594616825953	4.31344659283064	4.22750672614371	3.93563964866059	4.20137324933427	3.81715707060699	4.02492521843945	3.81450615708276	3.90154617805386	4.20814075654263	4.07301468439947	3.94491463411976	3.98185971132653	4.40742214505444	5.01515283008754	4.3705943178673	4.21245330749517	3.7688372778136	3.77596889001142	3.62002104360401	3.73434545085816	3.87104879968852	3.69463907096752	3.04081267629784	3.20426630450718	2.9838880902507	4.8761048273121	4.64474575018713	4.70884411751759	4.60550420361609	4.53684484975514	4.10640309834331	4.41682230634595	4.59993441184268	4.57423009038732	4.35280412355805	3.67619646862613	4.2251109183573	4.42141577754205	4.35767667427872	4.20873201059566	4.24209814867103	4.35821413217105	4.7034835818254	4.39389476029509	4.06967496466597	4.14469707511721	4.30536922530749	4.23481462306909	4.21793556331577	4.10700341280472	3.88323140526077	3.62231027189062	4.35731082933174	3.7257826597812	3.59886380535551	3.96125232757931	4.37456628412915	4.40338945570769	4.55400132874838	4.21229870353641	3.80155124060489	4.25822273552239	4.32646890374036	3.84042258090972	4.05071194553962	4.02173901417496	4.01860193617348	4.25625898970681	3.93864602778297	4.11229722507727	4.05731833644437	3.87911631000433	4.08243312663324	3.3057860996005	3.58756331101279	4.30264431854403	4.7468787789509	4.18531495786565	4.09605839758278	4.06977869158375	4.41448794738022	4.24452541950442	4.30867973418338	4.05525939629308	4.27152650030278	3.74142138903211	3.89624264756934	3.92965643456371	3.96100064968056	3.89291987473729	3.83477299339713	3.53644979486577	3.62440264971068	3.89425505090402	3.96997288666303	3.88258778835589	3.74258748321018	3.74367610660953	3.53679909587708	3.69830653241874	3.83083871746254	3.97460148425685	4.05130103880578	4.01167843728261	3.68543478619113	1.80296004139037	3.28587597297621	2.75484919351545	6.27836470793218	5.13684319427569	3.37739204870225	2.46244095352121	2.79028283634797	-3.36932839802187	3.78869785100343	4.13599803834445	3.5525577998688	3.3470955031202	4.24059916963124	7.2299728172111	3.5328846271057	2.57753150598974
73158//Larp1	2.94665832601148	2.91910349419306	2.87652250936549	2.97355507308759	3.00632786005751	3.03102052193265	3.11253464263368	3.10694823677151	3.37103079170735	3.24197748920766	3.06814676512687	3.07536575475428	3.15704601085397	3.02711232906479	3.1074506171887	3.19847496336088	3.17999775324194	3.223921808514	3.11694126149206	3.24001212278405	3.17214209700411	3.15953629526227	2.90443976346958	3.0395949367855	3.07037786434005	3.08885163767569	3.1136707428951	2.74999077642804	2.8995402389545	3.17781478553432	2.83441888116148	3.10306716985862	3.02513561055201	2.42968062768533	2.96284841745998	2.51073072067692	3.00498171600761	3.16921445580166	3.11435842683477	3.16586651979633	3.24108563140488	3.00258214098682	2.99355268805701	2.76989650749642	2.89897983321723	3.00885473132825	2.97089458244977	2.98511468013697	3.06411580392562	3.1850340512036	3.30769880246956	3.53078249307804	3.41980859058045	3.11940403007928	3.14661648930252	3.90412799166286	3.53842632142593	3.57293488023167	3.11681405165034	3.60805099730969	3.59985929865554	3.77515082360096	3.73855943807999	3.53219487585843	3.61511869524715	3.53681130492926	3.59863902659097	3.13543782185633	3.6254112847161	3.7503808043237	3.44008576073904	3.5023587005585	2.94390686793218	3.23263519587229	3.1827776736935	3.05023082112439	3.3287369867447	3.12385972593691	3.17811199971063	3.13787453791834	3.20146889215753	2.98583422653701	3.30240368450575	3.10903675394758	3.34339172932981	3.45974119345108	3.5361803939093	3.89748703274064	3.71965175348876	3.74312083759896	3.83002437159065	3.69958506316529	3.82142948262998	3.45689123778114	3.84950884589288	3.86173571732172	3.5155882121431	3.82007904933201	3.52550663197931	3.55929022489462	3.73224585395718	3.64266567335437	3.41080861674354	3.56592802420584	3.42006130112322	3.65355361248435	3.28451772203398	3.61436143048158	3.63183408465243	3.6864930397332	3.81702002241624	3.7047271332447	3.73019650188392	3.72993641849915	3.75521331578399	1.56683621142176	3.44613198071431	3.18268060990963	3.34054707741265	3.47330951213238	2.13873271231304	2.80694598198354	2.1645767144908	3.21799735680972	2.00203282101904	2.87448454570899	2.72000421418576	-0.205130057539516	2.38991636762816	2.41704771891128	1.26705933728409	4.10740365865787	3.13024245240895
73713//Rbm20	-3.77926185892814	-2.04635686711836	-1.83827641966412	-1.84798708416338	-2.60900465416	-2.02942274430215	-2.04900453272527	-2.58324854076963	-3.49399999345557	-3.18476615675182	-2.63127399330932	-3.88054728684767	-3.16746767411764	-2.93531513455189	-2.95124492466478	-2.55728226340389	-2.12367573630004	-2.04829998071223	-3.91706598328641	-3.24151788141271	-3.55678202610624	-3.24966191788427	-3.80593158930505	-2.40340824741983	-2.7891824348398	-2.38757993110429	-2.69688645686404	-2.09152493803634	-3.05141967183235	-1.59073881615602	-2.03003344777834	-2.18376133571161	-1.68768314581614	-1.62317692364425	-3.49776765808808	-2.96425638097873	-3.66474419287827	-3.73184672698342	-3.02835280759397	-3.55323793744427	-3.07204361325954	-3.78085717399891	-3.43030054462034	-3.08708391950207	-3.31557600987569	-3.64085611382708	-2.29209605870655	-3.98392154065188	-3.48292457930959	-3.99845336465163	-4.11525014667119	-4.21955520271533	-3.30997981813642	-3.96888737708832	-3.95076433760143	-3.88276169566313	-2.55048441937442	-1.80866204209288	-1.86850769619549	-2.43892858480525	-3.10268348612177	-2.06038281214596	-3.07026715996469	-0.513468625215226	-0.871208732560492	-2.5180457169251	-4.04987431927518	-3.64184952562429	-3.56586140048124	-2.02960495231594	-2.72091560520081	-3.46351860708736	-1.85890228686347	-2.17422003499748	-1.39619266617708	-1.57346735417634	-2.40302831849006	-3.58262232434477	-3.6805620541289	-3.14783730395178	-3.48944539025489	-3.12416021236093	-2.92462658165211	-2.24925035835404	-2.96969351923565	-2.78853618740999	-2.40102461673104	-3.68127961576817	-3.2113986753056	-3.65708219554552	-3.35365060850152	-3.3897432765067	-3.23192260290366	-3.36711032132558	-3.70160045490014	-1.50134538579108	-3.23763530414525	-1.29072638479405	-3.55135806952695	-2.98289453556006	-3.39966913304413	-1.36009433523279	-2.62693900080348	-3.36004721937447	-3.59854833748416	-2.7254171087568	-2.21565961731153	-3.22117777586739	-1.29582020624404	-0.957190430019955	-0.731030699297021	-0.558129874366823	-1.20261632232373	-1.44206025476195	-4.10080481101306	1.84541501272672	-3.35671480207996	0.206780599829939	-3.59365600596963	-4.00376319744043	-4.02567970497339	-3.92607422946961	-3.92886419223716	-2.27004324084597	-2.55072425828868	-1.43647535844765	-1.33142581899345	-2.83098026763373	-1.83437705923591	0.0721407194844442	-2.67360677737052	-3.76600494868742	-2.53902270188771
73826//Poldip3	3.08755875175472	3.17734911838654	2.96554301427261	2.91014371099772	2.70117418636848	2.80240650736928	3.45065858403889	2.89941289349029	2.41854837613455	2.76348269020433	2.42362615068618	2.81113370648573	2.69980691848155	2.73197963836849	2.63863404939485	2.86879328376377	2.75891385432795	2.68706011424515	2.53462842529395	2.52245970525668	2.4775338536195	2.71739763221276	2.76035713149046	2.83877872414973	3.09174004912694	2.86785302725294	2.64761575955298	2.31991678487827	2.78444129771586	2.95643785503958	2.72879323165026	2.79576657325009	2.50417146007122	2.19469145546126	2.62044748016626	2.29681701374201	3.1554287618487	2.6295672783712	2.77413802365384	2.91274159772046	2.71834359998196	2.73186233256818	2.82036710947136	3.07705053103583	2.87309921397847	2.95333418628003	2.25039128108841	2.78339961856519	2.1295476323173	2.42814087409646	2.69124691659194	2.74024075668395	2.85267066139017	2.79589039636374	2.50271885255906	3.26287057044263	3.07574300069209	2.99455776198374	3.18190440891016	3.1876024529153	2.97207871066393	3.074024627051	2.99891590420864	3.01801098330263	2.70537072752794	3.06347434512867	3.07750195687244	3.33993124632432	3.30055493709387	3.50303861367248	3.09401394221834	3.27179592212317	2.62914465094618	3.25119808873811	2.60126748865322	3.0244435544788	2.94563175967307	2.9482040157945	3.19370705585501	2.9263350736365	3.17887340082953	2.93278847972809	2.7689340637122	2.59033121855293	2.19427349322316	2.46551446885218	2.68201985149507	3.04878820120408	3.51652952281005	3.10282890240554	3.03995089776043	2.75279048583229	2.84445362638203	3.30680027075641	2.64618598499582	2.52548033320912	2.93850429929257	3.00613873811463	2.75595551365995	2.78940315749328	2.73200112526975	2.41844839227138	2.44779824296825	2.85932036410487	2.55214120946911	2.36856215345687	2.14536571576327	2.6259564173293	2.46659435756715	2.45567815064254	2.5311783867856	2.85972798884434	2.81281430876992	2.6943401695731	2.98685646777156	4.28730833932249	2.46799223014103	2.52984051011935	3.76769750409614	3.61106335789131	3.88096481851176	2.22234158865624	2.70670845155062	3.19581725084964	2.10268069361973	2.08453895339704	2.73283131813044	1.92467176230637	2.6082395559279	2.95328627648184	-0.703207596963376	3.24917565038507	3.33743370248879
74108//Parn	2.18389385775022	2.3250863266003	2.2484613671984	3.00187316420134	2.91552772254161	2.57916881568673	2.560902221301	2.61017534923823	2.54785849739587	2.98989140778744	2.84417561247339	2.4131267835239	2.77771685475293	2.5577329267272	2.86378222421308	2.7345844755414	2.76635378863155	2.9382814553905	2.87786825884971	3.09878391974975	3.16053552100102	2.74361768623663	2.90031856765989	2.72765301952159	1.9647813440201	2.67146824868297	2.44389866655274	2.50591743130498	3.00722776038372	3.07783153629873	2.75625795788029	3.03873062106123	2.81867196930016	3.00795835503093	3.17016662699287	2.64866852797172	3.25711481804008	2.98850043584655	2.87036009616318	3.02185074282973	2.92486923494596	3.03875987618148	2.79023175943365	3.03108836678894	2.62034395091249	2.62446676132319	2.97723375851796	2.49315187722955	2.54303640241958	2.70698042905788	2.68391743613621	3.2700424312613	2.9823820981377	2.81257854348853	2.39801484657758	3.22916727033622	2.38008379790903	3.03157888299769	2.82203402892715	3.17069655051207	3.1909493754109	2.82847695434682	2.70834297445526	2.89116443784075	3.04029467443227	2.63542292494449	3.07368894920776	3.5197344901656	3.35106013891479	2.98719817725862	3.0205226478889	3.12269679432971	3.30500546195862	2.75328166788981	3.04469310336825	3.29990868986841	2.61447654240973	3.23366161758847	4.17850506340508	2.57685335750806	3.22625576443392	3.36632582232965	3.0665548978864	1.97104024602777	2.86592807984307	2.82734286175196	2.70081985407056	1.76725091195445	3.20225423330384	3.43169784294065	2.78267602904509	2.94596952060611	2.7432334540495	2.77570234902173	2.93758982023299	2.91722363156496	2.68275031033785	2.84057406180502	2.78933249079994	2.82672917299911	2.50900634574087	2.77142947417722	3.02066503132116	3.01133629909873	2.33643331175939	3.34005556056658	1.60288766241946	2.97237656001162	3.37312158654382	2.43963559296344	2.77355566674211	2.63286268531895	2.88011440118419	2.90392769156916	2.33165969404509	3.21374015769477	3.62215670986861	3.72330356867363	2.94209366321757	-2.94423229568846	2.78783267170514	3.00582477029866	2.8311917966159	3.34650562707186	1.23292929680801	3.76137530938846	4.47080386997395	4.56739154559664	2.88205714703553	3.29040575879595	2.1919331170267	5.48811696497219	3.30808358038635
74111//Rbm19	-0.233616528775035	0.819701501937362	0.238910262187127	0.545642023999655	0.219697722727215	0.808003441250159	1.10212035745436	0.998952761435332	0.514326594291327	0.336499171931511	1.46933388119276	0.989522610490497	-0.259456028669379	0.617667949689917	0.424989360664624	0.351368314257947	0.334912597645002	-0.0148013210046468	0.458661627555307	0.764760488000178	0.269023058283135	0.316130018774905	0.860060969549776	0.415308747272479	0.34530626694158	0.426547347092484	-0.229667714977631	0.766157519618567	0.463091190059882	-1.16198753733151	0.257098405397508	-0.0983693826712989	0.379149764892122	0.446952420487794	0.166864215283044	0.887889486112487	0.955980367337413	0.29485025828439	0.782526903140113	0.245913579794208	0.188947697265253	0.806517084708766	0.485390928465226	0.335573730293885	0.408357763140548	0.529470749392184	0.735106484986662	0.0305753524376955	0.27885511596761	-0.557445836107101	-0.35193643713752	0.61439047619404	-0.877340781982091	-0.350409882629959	-0.0532673567297834	0.923053305857318	0.322675131814453	0.403689880432874	0.407281017747705	0.625164230635355	0.388244968727559	0.403947772565365	-0.141660912386601	0.506946305453652	0.0349951709133611	-0.655796653730613	0.394911378537526	0.729782235049659	0.977534314250704	0.596712393825685	-0.15213898470129	0.272168971652366	-1.01032783379256	0.324609872665538	0.773754953224227	0.321200620152464	-0.411729307872144	0.971827469698537	-0.573026792608242	0.743266098052592	0.316703500711847	0.632431933362503	0.283658488263215	0.0246890532951846	0.083551806292886	0.881239846125931	0.00982219808173249	0.880740088389493	1.03366684253194	0.644522228627472	-0.0382365481995809	0.297397062120531	0.236727258792083	0.0688430581856072	0.338282935006882	0.84171807537009	0.0601337316535519	0.89040740283819	0.429342968202237	0.0137656231018084	0.23262824426354	0.747460177945225	0.82357099680793	0.695525529459991	-1.17266016512969	1.02687956679293	1.31549270768548	0.970071775841815	0.922899241162797	0.46381104187126	0.549524663081882	1.53363169004977	0.182821359374128	0.364390938112808	0.284553581331883	1.23976250988196	4.64915008046049	0.983609232809573	1.0821886838505	-3.26278758289091	-3.43329885267448	-1.23769950877064	-2.00070771601474	-3.40144755011929	0.903021593694805	-0.454702731487117	-0.352842517764789	-0.10764234292149	2.02272717330347	2.16203674518713	-1.932631162821	-0.0127665135932494	3.03839412500469
