"L2/3_IT_VISp_Rrad"	"L2/3_IT_VISp_Adamts2"	"L2/3_IT_VISp_Agmat"	"L2/3_IT_ALM_Sla"	"L2/3_IT_ALM_Ptrf"	"L2/3_IT_ALM_Macc1_Lrg1"	"L4_IT_VISp_Rspo1"	"L5_IT_VISp_Hsd11b1_Endou"	"L5_IT_VISp_Whrn_Tox2"	"L5_IT_VISp_Batf3"	"L5_IT_VISp_Col6a1_Fezf2"	"L5_IT_VISp_Col27a1"	"L5_IT_ALM_Npw"	"L5_IT_ALM_Pld5"	"L5_IT_ALM_Cbln4_Fezf2"	"L5_IT_ALM_Lypd1_Gpr88"	"L5_IT_ALM_Tnc"	"L5_IT_ALM_Tmem163_Dmrtb1"	"L5_IT_ALM_Tmem163_Arhgap25"	"L5_IT_ALM_Cpa6_Gpr88"	"L5_IT_ALM_Gkn1_Pcdh19"	"L6_IT_ALM_Tgfb1"	"L6_IT_ALM_Oprk1"	"L6_IT_VISp_Penk_Col27a1"	"L6_IT_VISp_Penk_Fst"	"L6_IT_VISp_Col23a1_Adamts2"	"L6_IT_VISp_Col18a1"	"L6_IT_VISp_Car3"	"L5_PT_VISp_Chrna6"	"L5_PT_VISp_Lgr5"	"L5_PT_VISp_C1ql2_Ptgfr"	"L5_PT_VISp_C1ql2_Cdh13"	"L5_PT_VISp_Krt80"	"L5_PT_ALM_Slco2a1"	"L5_PT_ALM_Npsr1"	"L5_PT_ALM_Hpgd"	"L5_NP_VISp_Trhr_Cpne7"	"L5_NP_ALM_Trhr_Nefl"	"L5_NP_VISp_Trhr_Met"	"L6_NP_ALM_Trh"	"L6_CT_Nxph2_Sla"	"L6_CT_ALM_Cpa6"	"L6_CT_VISp_Krt80_Sla"	"L6_CT_VISp_Nxph2_Wls"	"L6_CT_VISp_Ctxn3_Brinp3"	"L6_CT_VISp_Ctxn3_Sla"	"L6_CT_VISp_Gpr139"	"L6b_Col8a1_Rprm"	"L6b_VISp_Mup5"	"L6b_VISp_Col8a1_Rxfp1"	"L6b_ALM_Olfr111_Spon1"	"L6b_ALM_Olfr111_Nxph1"	"L6b_P2ry12"	"L6b_VISp_Crh"	"L6b_Hsd17b2"	"Lamp5_Krt73"	"Lamp5_Fam19a1_Pax6"	"Lamp5_Fam19a1_Tmem182"	"Lamp5_Ntn1_Npy2r"	"Lamp5_Plch2_Dock5"	"Lamp5_Lsp1"	"Lamp5_Lhx6"	"Sncg_Slc17a8"	"Sncg_Vip_Nptx2"	"Sncg_Gpr50"	"Sncg_Vip_Itih5"	"Serpinf1_Clrn1"	"Serpinf1_Aqp5_Vip"	"Vip_Igfbp6_Car10"	"Vip_Igfbp6_Pltp"	"Vip_Lmo1_Fam159b"	"Vip_Lmo1_Myl1"	"Vip_Igfbp4_Mab21l1"	"Vip_Arhgap36_Hmcn1"	"Vip_Gpc3_Slc18a3"	"Vip_Ptprt_Pkp2"	"Vip_Rspo4_Rxfp1_Chat"	"Vip_Lect1_Oxtr"	"Vip_Rspo1_Itga4"	"Vip_Chat_Htr1f"	"Vip_Pygm_C1ql1"	"Vip_Crispld2_Htr2c"	"Vip_Crispld2_Kcne4"	"Vip_Col15a1_Pde1a"	"Sst_Chodl"	"Sst_Mme_Fam114a1"	"Sst_Tac1_Htr1d"	"Sst_Tac1_Tacr3"	"Sst_Calb2_Necab1"	"Sst_Calb2_Pdlim5"	"Sst_Nr2f2_Necab1"	"Sst_Myh8_Etv1"	"Sst_Chrna2_Glra3"	"Sst_Myh8_Fibin"	"Sst_Chrna2_Ptgdr"	"Sst_Tac2_Myh4"	"Sst_Hpse_Sema3c"	"Sst_Hpse_Cbln4"	"Sst_Crhr2_Efemp1"	"Sst_Crh_4930553C11Rik"	"Sst_Esm1"	"Sst_Tac2_Tacstd2"	"Sst_Rxfp1_Eya1"	"Sst_Rxfp1_Prdm8"	"Sst_Nts"	"Pvalb_Gabrg1"	"Pvalb_Th_Sst"	"Pvalb_Calb1_Sst"	"Pvalb_Akr1c18_Ntf3"	"Pvalb_Sema3e_Kank4"	"Pvalb_Gpr149_Islr"	"Pvalb_Reln_Itm2a"	"Pvalb_Reln_Tac1"	"Pvalb_Tpbg"	"Pvalb_Vipr2"	"Meis2_Adamts19"	"CR_Lhx5"	"Astro_Aqp4"	"OPC_Pdgfra_Grm5"	"OPC_Pdgfra_Ccnb1"	"Oligo_Rassf10"	"Oligo_Serpinb1a"	"Oligo_Synpr"	"VLMC_Osr1_Cd74"	"VLMC_Spp1_Hs3st6"	"VLMC_Osr1_Mc5r"	"VLMC_Spp1_Col15a1"	"Peri_Kcnj8"	"SMC_Acta2"	"Endo_Ctla2a"	"Endo_Cytl1"	"PVM_Mrc1"	"Microglia_Siglech"
"233904//Setd1a"	1.96286049323404	1.3387802735567	1.72336438568032	1.93852096052927	2.01735878795429	2.13276250692656	2.01700083173729	0.169592221039431	-0.0490456184250466	0.0246936412107998	-0.129082908395055	0.457188111257546	1.90783620796514	2.21294758381496	1.39228066498614	0.736793234574491	0.420086885339949	-1.43259289620509	-6.31974268558746	-1.49632929447412	-3.11944511520162	-0.366466508959279	-0.185177313488576	0.395341611391339	0.821971922105164	0.475394305343665	0.182058012575449	-2.11159594303869	0.0784906216299871	-0.483500729540284	0.433527375388704	0.12882868832321	1.07698492911017	-1.09533319400985	-0.592861847165489	-1.71344770899458	1.30010278398182	1.70822854893884	0.0884401598170774	1.05955471916999	0.492629161147169	0.573909259595852	-2.72166499454464	-0.184447713640802	0.601701137598902	-0.188910690374414	-2.22706928329947	-5.80131217794779	-3.28498115428438	-5.43564608329097	-4.7399740394019	-6.08065965005588	-2.60827881042739	-2.52132031246395	-5.14179817368822	-0.474387845731173	1.0434501583172	1.83028669016335	1.45412804914117	0.78690113614947	0.924634462537047	-0.255330247074395	-1.66804307238701	1.40020738119824	-0.552530320357266	2.34561011029413	0.506907170346702	2.43375452105609	1.18623006360506	1.88440900926045	0.754044804955263	1.18117250669058	1.44572378224307	1.10694206291639	0.444354908700483	0.934831888924328	1.97971045747503	1.51639146506356	2.32544414032117	1.72934033287407	2.18283742244665	1.96242443215606	1.26050207045782	0.928294815376163	4.85115291639966	-3.572380396682	-0.799564908466531	0.918321665067486	0.883943301801107	0.650500183292864	0.588629945656187	-0.506958345403076	-0.641671585031837	-0.198824246421003	-0.202204261176139	-0.575377856429627	-0.351514854815607	-0.0666905437415405	-2.46992440913663	1.14805875742964	-2.72141698310903	-0.724591099455977	-3.0811725331555	-1.12974223831899	-2.33302144731022	-0.561396440667857	-0.182126211990758	-0.278675488998793	-0.0835837020019251	-2.38281111220079	-0.458865202970962	0.130978600470128	-0.45893800059808	-1.29732690447581	-0.567934661935144	-3.74250143480059	-4.31728284425329	0.219258082895026	-3.06629377849893	-5.50507476948094	2.61615237881501	-4.78958156224339	0.891327806555798	-2.6743120109038	-2.36486472216434	-2.15212388976594	-2.44144996663002	-3.53926144028383	1.94770012369726	2.27860666903287	2.08634365806887	2.44120750828169	-2.58839049877441
"233908//Fus"	-3.29342371397537	0.359579703980734	-5.08515890486231	-7.11261671524062	-4.15332786375184	-6.69259279195042	7.56205888709541	-8.68654084441836	-10.0986424935459	-8.90442446548484	-2.86761316524843	-8.53634822282297	-7.93854560881214	-7.16397390776909	-10.6527019316593	-12.1654781719798	-14.902236410424	-16.0836511594506	-13.0653666622579	-14.4760401056587	-16.4126862026693	-15.0568776907361	-10.5779004258626	-7.40364212023959	-4.61786876918498	-3.67891825903117	-6.10118101896857	-12.4642408318052	-6.6118296561247	-7.66104307462061	-11.7428020847208	-10.2068419805584	-12.3389573085432	-9.91158077802411	-7.95513782506325	-8.0401607017944	11.3502757457526	-1.30360018228486	7.97177254453946	-0.961423347719302	-5.59344997336345	-5.21381891566425	-2.83227233808362	4.5933556284045	-2.26228795563996	0.326582489739249	-5.24466405303186	-3.15516794908913	-0.426969045230944	-0.543595981960709	-5.24005857876154	-1.04314866872314	-3.64520480172223	-0.910271311606142	-5.36352977995298	-1.1034544575913	0.692052727018962	1.76410787239788	8.17456711747558	9.08211105201642	-2.32404994239098	2.31532928975089	-12.1177046278723	-0.0656618655082403	-6.22781950516315	-7.58244574451922	1.21376984847855	1.57938352662351	9.61622403159179	11.6896838648836	9.01301070910169	5.555178643211	10.2529368045793	12.1326025565697	9.65811732402704	16.4244143982354	10.5014716512071	10.1759254896009	9.50098719442502	11.3110276627836	9.28482308129678	11.6282259650479	5.76659920387158	5.30317045231764	-13.8734924798456	-5.95956120083257	-0.355624572071888	5.50849510165814	0.16101293626694	-6.74242698820589	-3.82354895235767	-2.74549208269345	4.10866744375065	7.33637454308686	1.81195974080007	0.370295550922254	-2.56778343572287	-5.21709662942084	-6.96199641072816	-9.4367080719581	-9.02311057503619	-4.92399832967244	-4.72107385209715	-4.23134638587222	-1.95385616757029	2.71135294802653	-1.64862885893556	-3.44474956288707	-6.65655249140239	-10.8347943890919	-1.73021309203547	-5.45256891351854	3.38081931765411	-9.59828956775313	2.96879636395275	14.1791167047777	11.968286381286	8.49232429840019	11.2269764396907	5.14661342171857	-0.69369089403828	9.02686838317515	0.863963116427523	7.43180186634598	2.84881889711251	10.8067619964091	8.72019892585014	9.35509174818592	8.95616031759671	8.94744983572117	7.20253353170475	4.18818470050835	8.28763797974118
"234373//Sugp2"	1.41408140083726	1.09814869884467	1.48529557974254	0.815165054428553	1.39482933742009	1.1189902067977	1.89834730717285	1.75222853115196	3.47050570913307	2.9504821229296	0.333568642203964	2.23647322969987	1.20505718377044	2.69003819380403	3.60083112845587	3.37797202802617	4.40791797766449	2.40347502407767	-1.32211760728314	3.35000318636808	-3.83499045034187	4.12582631923761	1.07321793132969	2.40968104000273	0.438732447872486	0.511172573979024	0.872779505082127	-3.33423079058032	0.478759252132127	2.01718366571237	3.13457934696993	1.66619261970605	2.96040842247342	-1.46660001991016	-1.82149465507368	-0.661120799609233	1.05754018577377	2.08549848489672	2.42090263930124	1.33765112170184	1.1103533213368	0.983096750619261	-0.933427876940712	0.656568105974569	0.875362819034973	0.177696288766753	-1.83807660276616	-2.78502130612272	-2.14271781522302	-0.444227561171409	-2.72403258811238	-1.00781365649867	-0.468326058760009	-1.62903425182284	-2.78393620992747	0.918040852581507	1.48656957816607	1.62543843971201	1.69318366967539	1.72635228258615	1.85560899128653	0.728947213896508	1.48840555651262	0.398407839342328	1.5799236390329	1.06134093545444	0.929714153286469	1.89393005306004	1.78159042159488	1.73576507735907	0.692611170992344	1.2426199570436	1.20193424081949	2.06993665818234	1.36594171718172	2.97101405542102	1.98732399391193	1.98608341688735	1.6947373767279	1.88124633933264	2.20978064804878	1.33181599269168	1.54413621817566	0.985557129289091	3.8511962991518	0.538460087221926	1.02016108276355	0.639661203801458	1.74227519795296	1.68348783898344	1.22793533054531	0.588706623959056	1.22783407894646	0.980825789384672	1.54854076536946	1.18578483161231	0.878793229578494	0.440442893721	0.832787592995347	2.04375419165281	1.20823252273167	0.43793125769846	-1.88983306642573	0.737613515560259	0.232360607026212	0.49046831250296	-1.21007676487234	0.409304673247549	0.748239717458323	2.86101277107173	0.610678051874471	0.604275770489272	0.759370390049543	1.93083808294147	0.356779577513035	3.61970548855423	3.12631133861997	-4.37051990412809	-4.31344006996942	-2.21055602624794	-1.70332418105667	-8.23733857457845	-4.67092957670747	-7.63302863902533	-2.36250051110027	-7.23879395164287	-5.96931311536761	-6.85297914869615	-7.81533236190583	-8.05063268079786	-4.50915028330709	-5.36175952018223	-6.08514087815521
"234814//Mthfsd"	11.4813033709746	13.6347745160981	18.1841070013031	12.4988620391073	11.1192276748301	12.8746122372938	15.9799189411171	13.1721852495266	10.7420967602132	12.4649335154744	6.98121722287206	13.0951244311234	11.278788420645	14.9617405715203	14.6751845783349	12.4955926994206	15.4075669124784	13.4464818137252	12.6668444418488	12.259158307439	14.8480347741912	14.25253931683	15.2231009923172	18.00351524393	11.7034670960679	14.7596427761734	12.6815383516993	11.3837975857127	9.25575626495181	8.82961594261464	13.3847507966025	13.5185395846262	14.6272821141244	11.7334526569331	9.31167123973504	12.328788765873	0.719515104587846	6.64654218025534	4.76678809386085	3.88113296848784	8.46843190043594	11.9187681389506	10.7487961930386	10.0040031447317	14.4075097593928	13.8471013961598	7.73578370603366	5.48896501257766	8.29128897961456	6.30550767405341	4.83532202954893	2.29029096709908	1.93599769383008	4.56063036529112	2.60919642257917	-10.4595946472888	-7.35972410986528	-5.22371539712894	-5.86761365448557	-8.62104536235706	-6.26463047402161	-6.5027999574493	-6.19390411384297	-10.1806669464253	-6.09463080231261	-8.06125484596207	-4.22301481545525	-2.45878588115235	-4.92014133135838	-6.20698581741835	-6.9391009934349	-6.33277860570785	-1.68587596453012	-6.60993463905592	-7.56545425653114	-6.42691627520274	-4.9115441763763	-6.01720161786094	-3.59858630431537	-7.31757975690502	-3.28843043283154	-8.73534077483578	-10.1712641910158	-8.77392718252887	-6.83676815207239	-7.71960858790962	-9.65499529944432	-7.39514329146566	-8.80540789341621	-7.80797275469438	-8.21065338359806	-9.1646395228005	-10.4609618071213	-8.75329669699807	-10.4025984357359	-3.80327493144265	-7.30759958147478	-6.03775331706778	-8.08589996708027	-3.93119686650498	-7.08437664775108	-3.31503050108957	-4.734903878031	-5.4170190527677	-5.85953727471874	-7.95443605718668	-6.43097645690178	-9.1610704502752	-5.52237240596634	-6.44846116043835	-8.04788923815149	-6.30158361293927	-10.8724681849077	-8.9227816785968	-7.4351578166261	-0.148553193511757	-3.05744759757399	-6.72042219778328	-5.96167298551669	-7.28479336660686	-5.74994765039635	-8.22083499466855	-8.36788792574211	-5.63499195948973	-5.52759652492754	-7.20595975342332	-6.36051889772783	-6.52739708603444	-6.87968431039426	-6.88552494105882	-0.847629910081111	-2.43471203383991	-4.0225220379831
"237073//Rbm41"	-0.267380886654322	0.352396822508828	1.05383810975252	0.206151756925678	0.486174712055655	1.9125353720069	1.64359230621687	1.61588058570319	-0.54673627349073	-2.23924925142769	0.0612696275136278	1.59122609906156	-1.5417067255805	2.06871704077221	3.08640302585932	-2.11391518561692	-3.43345421987138	-2.76643954677508	-0.819994828918752	-0.72568772242822	-2.5143316926846	-2.16106372152503	-0.108984570352407	1.54877713564043	-0.189619161292424	0.183939777658835	-0.423906297244739	0.87085345789168	0.154384525081685	-0.28705322563608	-1.24563607738058	-1.35123726772545	-2.81475633382304	-0.61484797743634	-0.432878099515731	-1.11481567913577	0.314390836642002	2.83378059998935	0.128618290134453	-1.56559063574528	-0.953258489755592	0.790759060195628	-0.179576786308521	-0.0602184577856206	0.45149223038075	0.353204215300186	0.40472910737756	-0.740938525696815	-1.0156174199552	-0.716465655648901	-1.45478000053876	-1.84385228495514	-1.31971632249879	-0.678920721796959	-1.21180163486407	0.192995516268412	0.308322925494723	0.253796574915978	0.32244513378623	0.292125933209176	2.42351259450835	0.482911292644631	-1.03959274978395	-0.190700341121392	-0.838349565917054	-1.42965115846376	0.342729412208675	0.2134081740434	0.062828724610822	0.458343095552214	0.0120035127628396	0.558083334210681	0.0525031830494801	0.0135298015230196	0.0857474156408344	0.388844655725431	-0.165320953473702	0.301098493089308	0.0994350838966946	0.363813230780064	0.284185546401087	0.262457278419064	0.39379688009892	-0.645169584410127	-1.34700885489582	-1.04841758946548	-0.702117716395679	-0.804163084401115	-0.497075754005817	-0.412111357365343	-0.410441097090337	-1.55301211896796	-0.697281631080212	-0.613598596557523	-0.741621913732441	-0.668904766148721	-0.516096846874718	-0.766034238568301	-0.735581859753413	-1.56152752619032	-2.06981817471301	-0.633348225106092	-0.360718881758335	-1.10957182166676	-2.01138976382931	-0.0808056556260373	0.0832627189362188	-0.0227412520632307	-0.11623354663383	-0.186010309478278	-0.0963067506081641	-0.0213139149819013	-0.492671546692002	-1.16168194552938	-0.621374965651537	0.878736831741705	1.76070584589618	7.53981871644319	5.21098722717489	5.53745553261712	5.64428877802399	4.42496166800878	3.90673633385531	6.32766918626817	-4.79331666669614	6.86791131103553	7.13916917997869	4.92749992221627	6.72407951485918	6.4423201465449	2.12125201129539	3.90840289208511	5.04474964134683
"237256//Zc3h12d"	-2.33990221590762	-2.58650488032182	-3.30864123182605	-7.31651343932012	-6.2123519334616	-7.60934511705657	0.804912246550992	-1.85158055631366	-3.29407846680019	-2.85310499658751	-1.7275376020806	-4.27113815802538	-5.52373220272417	-6.29686765277198	-7.59034880821567	-5.1583357075771	-8.37030773901365	-7.49734706125053	-7.12540392609677	-7.27376840469935	-7.98819912965066	-6.67507373632404	-7.08410420960144	-5.53351341384012	-4.40539917086957	-4.14276405443046	-3.73773611870399	-2.56926144774132	-1.6290010505117	-0.469355174650232	-3.07269317921592	-2.51413469773803	-4.11133191493818	-3.18529300989484	-2.96275869002601	-4.9190323691306	1.95290285982118	-5.43133084458894	-0.0238330533835897	-3.15150584508172	-3.34620700985859	-7.67303401554455	-3.81233618517865	-2.2710331706036	-2.15200255231825	-3.07770457898133	-3.47576220288752	-4.915716795421	-5.9462941835545	-5.04783649866937	-4.26572923756692	-3.94946863009638	-3.73975330792154	-3.31080850853844	-3.79989260431321	1.49023493432849	-0.398074880155392	-0.961279927367622	0.137034342379534	1.43100746313561	-2.93153674146173	1.24642855156394	2.16236217122674	1.58949236518141	-0.977204895309242	0.233639740273171	-2.19051277074751	0.734058026076162	1.87171028427804	1.41904245810397	1.85958043193345	2.24738309168447	2.24340928860338	2.13270637318844	2.41757945948859	2.40627816585444	1.88266293567882	1.80804652387953	2.02726696531116	3.50803266563562	3.18624179313649	3.91162521110967	2.7820955197603	2.35473726001128	-1.65118861029603	2.85648170583911	2.83508254723986	2.42401059574321	2.16980472127419	1.6413983945288	0.0648008666412009	3.09430777562855	2.22370720916413	3.05083547930634	2.46542139108138	-0.702393118441034	4.14355065517059	1.5904881831119	1.53072390985679	-0.134261158733793	0.179132181018353	1.67581974193395	3.47369301656239	2.2826270285343	3.11535219079307	4.31141401887811	2.92071121638496	2.18386195965512	3.62493717018226	1.6992753611539	5.11962881615972	2.28347079117252	4.06310813817347	3.25337486013707	0.668256090079553	2.62608740445122	4.54703196868393	4.2482348101601	3.69230125217838	2.65103892628833	-0.427573105559918	2.18680598310933	0.891741277067727	4.45103021763782	-1.66164019006308	3.66964255698209	2.57927900379293	4.69617547090319	2.77156311505244	3.03214713498572	2.71293654196606	1.32129241115657	2.6889033635872
"237400//Mex3d"	-2.54565364636164	-1.73519239147024	-4.02199643763319	-3.97575823670494	-3.72166605248492	-4.7210444164296	-1.09226617046218	-2.76447516708508	-3.92272606558371	-3.99825454871654	-2.62968416423447	-4.27703416715042	-4.05895164694598	-4.40524074396173	-4.28354486673351	-3.90053424826838	-4.94964983267989	-5.84617908963355	-7.85839911727712	-5.48103773975647	-7.94682963457335	-6.29865012538256	-7.22866537003133	-4.88092639186289	-2.65044713821986	-2.94397358795828	-2.78954523643024	-4.00588380102486	-3.80265928894421	-3.10748265354987	-4.68639406308094	-4.66330877312789	-5.52766435743326	-5.80544402095477	-5.82040768626212	-7.24832306130797	0.196494410576178	-2.79445521698041	-0.100922966101429	-1.58167819931263	-4.26191508064672	-5.37938746158124	-3.80964196751792	-2.16204180488504	-4.1452735252237	-3.70574612899781	-4.81643841219641	-3.9464128217857	-4.42940232522461	-3.60208172485966	-4.71056737680329	-2.18907290877906	-3.54705062940157	-2.7730189263197	-4.30266221381039	4.54547296836306	3.45424598990726	2.03189814818288	4.40248522713164	4.73195362750337	3.37267877334702	2.01284913976335	3.14469750193663	5.93315362742591	4.22496242124249	4.30658644619332	1.3695721058499	0.863657680721702	4.848143006397	6.08278694310044	7.28167494134298	4.44706779215104	5.30890279113089	6.54523564883	7.12231863447997	6.40246160562744	5.45152624779845	3.77489348028726	6.04515907690494	6.79102125261771	4.61600564065111	7.24266387889151	5.01219534083419	6.66934924067165	0.481571066189696	-2.16148502733449	1.36124388827722	1.42244302793295	2.27313725597027	0.883113003182081	-0.40615440927668	1.13189578474676	3.16962283964719	6.10884480088815	1.58411537854377	0.523890079380034	1.40133450256112	2.29351689494638	1.86529630577593	-1.06761648581432	1.1947045258023	-0.476432266883658	-0.165470832239526	0.233324007250821	2.89103265914215	1.70262082669997	0.425445823256245	0.970524080504046	-1.80659609055887	-3.05848611017875	0.467413676702522	-1.72877521241774	0.86282266150973	-1.35628781057548	1.1118958912929	2.64513132572166	1.64444995667474	3.93548951251811	3.78727893550256	2.94691878712436	3.46662833242948	3.79175729589621	3.92995158958679	-0.480651209531456	-1.11548790283775	0.759431513705783	1.37919633480867	-0.147800582893092	0.515191687246826	1.08653984895341	-1.36636204757685	0.148973839576286	1.80830598955936
"23879//Fxr2"	-10.6911511612719	-11.207335892992	-13.5856403394985	-9.80836825841465	-5.99041878418929	-8.93425984307199	-12.4689001661104	-9.55007985094031	-8.43729457742961	-9.45243034111196	-7.07662226267608	-10.9925745910218	-8.9647348095197	-10.0515847200255	-11.3375001966295	-9.40888160341459	-13.5768398440206	-12.0024806388747	-12.8544832822141	-8.71144075710833	-13.7294547737119	-11.0231638186862	-12.8544452784851	-16.3634000107409	-12.7835025027255	-13.846449714318	-12.5458001464826	-12.6326589221183	-8.62317012492666	-5.12028691607347	-10.2791118035815	-10.7802573235824	-12.0988165427695	-13.2246510745884	-7.83224110442121	-14.5406185464732	1.80909713217193	-2.41394768372203	-4.99698805539315	0.375137401131269	-4.61334333478828	-11.8344923354388	-14.1330306242001	-6.98977918371847	-12.499579843582	-14.4867543313259	-7.99732636161356	-13.7832127015853	-15.0974223198195	-12.9036973297843	-11.9087399164698	-7.34410928645775	-5.84577618077365	-9.79990708334932	-4.26775580859847	11.0082671261682	9.69488755720065	8.38591379787055	6.43905366321774	9.37986088712678	9.91245693012182	6.74255636094374	7.30684892052987	10.6561093238001	8.581683357561	10.1659438291754	6.74170943936522	7.43433392940756	8.12543017991554	8.71316523485372	8.30487424221405	9.25760102122407	4.20260656521889	7.74900562902649	7.48770825318969	7.2283422013225	5.53922412783958	9.80115986943419	8.05366028043133	9.40031387292231	6.28371964525309	10.3196673715331	12.2803453653004	8.27774794125371	8.71186318346088	8.71312089063916	10.6874282275419	8.20435879108624	9.63955473800115	11.2787463334147	9.96982709446157	9.49491206061802	11.6220570355952	8.95987109743363	11.2173620152731	5.71460669663655	8.77345184700672	7.86158653086096	9.61454081463323	8.03823876736189	8.55489291125551	2.11961223646048	5.53867550220211	6.36185304183794	5.62242946847913	9.55191026147354	8.86122501649734	11.053811304149	8.95162692371658	10.7816047768313	12.3668165064931	9.48977453044334	13.1875477319933	14.052877548037	7.94750218918166	-3.18480403720231	3.29302005203935	-2.94151746427814	1.96129628573158	3.18198214234155	1.69801404315599	-1.44560906835408	1.59248488430814	-6.07835151211586	-0.97192720093319	-3.82432951085212	-4.66928445723921	-4.14979696084467	-3.45900831725017	-4.2935850626205	1.37105370187667	-2.31604245550102	-5.63904298366388
"23881//G3bp2"	-6.60631457691433	-7.41005826660103	-8.75931096963968	4.28799542895726	1.68617521770905	3.58693999759165	-8.90093867581102	6.36053273260853	4.56548444941674	8.05260342378758	2.42470990117974	5.83471407185284	4.67358905652197	5.52883223213798	6.4996003545431	7.7738676183422	8.60106227008327	6.28510577372246	3.10610789925444	5.4561061519638	6.30214479697492	6.39271933966582	3.84873358043811	6.54850558502464	-5.44711016550621	-5.79414641635945	4.63113984350468	4.64684456707394	3.93557016463975	2.96518520196289	5.54761240353503	5.86928857113947	7.54311347590245	5.19508623992132	4.32133960972646	3.19787143215277	4.37608946997846	8.23767926270375	3.91754909877601	6.8070992620682	6.03502524732265	5.42977573601193	2.41329806391615	2.68860797143071	4.70174665794611	-4.79620154860059	1.49112333782622	2.84820905451	1.6685001707468	1.65820895352499	2.92345696600558	4.6145824041094	5.83955133394754	2.18733181686997	3.50273878850703	8.98500071245956	6.60250264895441	7.89629081977187	7.58173620670853	7.99523483266806	10.9032736888688	5.90664314138604	8.49210555346048	8.59201679924829	8.93273795335385	9.45105051539816	7.53860418123794	6.07205386555203	7.59013685031315	6.82025015557502	6.97656054295441	7.68634012720034	3.6572690718705	8.40880841334121	6.23095546891732	5.78276275798202	5.14514118582647	7.38227760527461	5.77002518929918	5.82085578275955	7.23854581011968	5.58216225492487	7.74629044748141	5.45941423145743	10.0736040128416	9.51081596588037	11.0482704940111	5.68674740977029	9.0723245390549	12.233775924339	9.38521570459797	9.22401178804253	11.402216752447	7.28357930328436	10.4810672975796	7.91496321002375	9.81782476792669	8.91535950676512	10.4397727457729	9.84274439133045	10.2127229865661	7.12224296586798	8.97626786340202	11.7964643614918	7.14833636484538	8.75473467586186	8.79186915125561	10.6961757055777	9.8156340806206	10.31611096624	11.3877743177571	9.16524439475609	13.156757765311	15.2641987661403	7.79505594141921	-6.53762539274715	-6.16623722434979	-22.5982774687619	-18.6302216973183	-14.8179950948504	-14.9217400289779	-17.949247929215	-16.085926292157	-19.2445243500777	-15.8956321060885	-22.264412734869	-20.7249651483656	-18.6828320025412	-21.3278805074581	-22.7021941898876	-14.1233617870062	-14.6795543796948	-18.7013521151891
"239188//Enox1"	0.878538522936099	-4.86206941696251	3.74243543249396	4.61616817149658	6.6730022193782	6.41200698453719	-3.43564659703117	2.41110407240436	1.46319965628281	3.11596869332797	-0.412209804746476	2.38902978728846	6.09872332847451	8.91149442053027	8.5670753873575	7.90025118495094	6.9975066005494	-2.87412900581625	-6.26792578381764	3.93966009423303	-2.81151660931241	1.76817592620085	-2.19179065248476	-3.95234034993179	-2.35309504178185	-4.80307561656278	-3.76486472171936	-0.316922504173989	2.20040368082652	0.56648284680839	3.38926248451184	-1.65718678930008	4.46993422745529	-2.81875113102241	-0.996218925013049	-7.12290285103188	0.53532784139454	9.3202462467317	-3.7529873992282	6.17385276356669	3.43017486280692	2.86265989437126	-10.6518977877675	-3.76400640036198	-2.90446602593437	-9.21009558246121	-4.14435823418495	-12.8594228412584	-11.4647310193503	-11.0137380025723	-10.0793330011582	-9.28425705605964	-5.75832467519871	-7.77268119022516	-6.1045277948322	7.2017370504646	8.85073498877039	7.63554734581915	5.78713175752448	4.57171234784086	11.5556914725828	3.89790372891995	6.87056021625227	8.20247276681717	9.10706904608825	10.3233196177976	6.67184082044754	9.01500268939056	6.20824611790583	4.89208920379263	3.69893921970158	5.55436704998581	1.72782527908397	3.53361083579282	1.79628763443653	-0.0518173503923778	5.64162182549887	6.87443375615604	7.26087210040783	5.98111220124892	5.83270476397765	5.66274538558021	8.21931852036168	6.40128095839961	11.8616308667886	4.98909772200924	7.39592526283648	4.7188800177114	8.49640483008898	11.5943360911946	8.82515617890714	6.66225789933224	5.79804875287976	2.44991661559918	6.21114485619736	3.71115081993198	5.74108549702139	4.9571666003011	7.7399598539958	10.8569326559245	9.25308687036779	1.01414960921852	3.99827567067916	4.49600282046101	3.00283659270249	6.81400345383272	7.04528489081467	9.62177934207959	9.90234285533087	10.7132563992857	11.2645565127783	9.59726913215149	9.17316008910094	13.9749607371331	4.89334632146762	-7.20311795166031	-7.16171380015845	-12.992000243683	-10.0248567625886	-11.0546837638279	-6.66039731116435	-10.1787541179978	-2.75806174192652	-16.5129007679815	-11.7236017294241	-15.9996761430258	-15.3610416894242	-14.6447375628838	-15.9400887240349	-15.7380471995424	-8.70323486256898	-3.45898331981006	-13.7380374975265
