event_id	groupA	groupB	groupC	groupD	groupE	groupF	groupG	groupH	groupI	groupJ	groupK	groupL	groupM	groupN	groupO
CA-66128-3130-3835-3871-6428[INC][2/34][UPT]	1.7832417714315e-4	1.7832417714315e-4	1.7832417714315e-4	1.7832417714315e-4	1.7832417714315e-4	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0	0	0	0	0
CA-66128-3130-6428-6492-8458[INC][24/1][UPT]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	1	1	1	1	1	1	1	1	1	1
CA-66138-6418-6511-6594-6836[INC][59/6]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.901259232921427	0.901259232921427	0.901259232921427	0.901259232921427	0.901259232921427	0.965600651203397	0.965600651203397	0.965600651203397	0.965600651203397	0.965600651203397
CA-66138-10825-11282-11639-14028[INC][1/2]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.808371182006151	0.808371182006151	0.808371182006151	0.808371182006151	0.808371182006151
CA-66142-3171-3405-3523-6879[INC][2/341][UPT]	0.0030963257425035	0.0030963257425035	0.0030963257425035	0.0030963257425035	0.0030963257425035	1.869700978629e-4	1.869700978629e-4	1.869700978629e-4	1.869700978629e-4	1.869700978629e-4	0.46953187214163	0.46953187214163	0.46953187214163	0.46953187214163	0.46953187214163
CA-66148-3120-20927-20979-24946[INC][73/4][UPT]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	1	1	1	1	1	1	1	1	1	1
CA-66148-25020-33445-33522-37679[INC][81/1]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.937451209752134	0.937451209752134	0.937451209752134	0.937451209752134	0.937451209752134	0.981451659440438	0.981451659440438	0.981451659440438	0.981451659440438	0.981451659440438
CA-66148-37750-50342-50463-51447[INC][2/106][DNT]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.0028711734156905	0.0028711734156905	0.0028711734156905	0.0028711734156905	0.0028711734156905	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864
CA-66152-3188-3355-3441-5124[INC][28/243][UPT]	0.0059658433490687	0.0059658433490687	0.0059658433490687	0.0059658433490687	0.0059658433490687	0.0055446300045263	0.0055446300045263	0.0055446300045263	0.0055446300045263	0.0055446300045263	0.0064651571771731	0.0064651571771731	0.0064651571771731	0.0064651571771731	0.0064651571771731
CA-66154-3149-3865-4019-4456[INC][1/21][UPT]	0.875317126713744	0.875317126713744	0.875317126713744	0.875317126713744	0.875317126713744	9.776363225783e-4	9.776363225783e-4	9.776363225783e-4	9.776363225783e-4	9.776363225783e-4	0.920065277065508	0.920065277065508	0.920065277065508	0.920065277065508	0.920065277065508
CA-66154-3149-3865-3924-4456[INC][120/21][UPT]	0.96078390253781	0.96078390253781	0.96078390253781	0.96078390253781	0.96078390253781	0.001215106308895	0.001215106308895	0.001215106308895	0.001215106308895	0.001215106308895	0.548830493240475	0.548830493240475	0.548830493240475	0.548830493240475	0.548830493240475
CA-66155-8465-8721-8812-9011[INC][105/2][DNT]	0.90624155925144	0.90624155925144	0.90624155925144	0.90624155925144	0.90624155925144	0.344881140567232	0.344881140567232	0.344881140567232	0.344881140567232	0.344881140567232	0.95532621699664	0.95532621699664	0.95532621699664	0.95532621699664	0.95532621699664
CA-66163-3668-6126-6150-6397[INC][1/88]	0.0029527732144577	0.0029527732144577	0.0029527732144577	0.0029527732144577	0.0029527732144577	1.869700978629e-4	1.869700978629e-4	1.869700978629e-4	1.869700978629e-4	1.869700978629e-4	0.46953187214163	0.46953187214163	0.46953187214163	0.46953187214163	0.46953187214163
CA-66167-3055-3155-3211-3292[INC][217/2][UPT]	1	1	1	1	1	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	1	1	1	1	1
CA-66168-3094-3833-3931-4044[INC][7/103][UPT]	0.972096521250128	0.972096521250128	0.972096521250128	0.972096521250128	0.972096521250128	0.930319156913781	0.930319156913781	0.930319156913781	0.930319156913781	0.930319156913781	0.9842699252023415	0.9842699252023415	0.9842699252023415	0.9842699252023415	0.9842699252023415
CA-66168-3094-3722-3931-4044[INC][1/103][UPT]	0.94929992919786	0.94929992919786	0.94929992919786	0.94929992919786	0.94929992919786	0.9839775959049387	0.9839775959049387	0.9839775959049387	0.9839775959049387	0.9839775959049387	0.895394167222723	0.895394167222723	0.895394167222723	0.895394167222723	0.895394167222723
CA-66176-3198-3482-3568-5200[INC][3/2][UPT]	0.838663992107893	0.838663992107893	0.838663992107893	0.838663992107893	0.838663992107893	0.83270452501927	0.83270452501927	0.83270452501927	0.83270452501927	0.83270452501927	0.9273194839571606	0.9273194839571606	0.9273194839571606	0.9273194839571606	0.9273194839571606
CA-66176-3198-3479-3568-5200[INC][37/2][UPT]	0.895391150875843	0.895391150875843	0.895391150875843	0.895391150875843	0.895391150875843	0.9104120066112911	0.9104120066112911	0.9104120066112911	0.9104120066112911	0.9104120066112911	0.9133895908971199	0.9133895908971199	0.9133895908971199	0.9133895908971199	0.9133895908971199
CA-66176-3568-5200-5310-5690[INC][38/1]	0.948745416195933	0.948745416195933	0.948745416195933	0.948745416195933	0.948745416195933	0.9839775959049386	0.9839775959049386	0.9839775959049386	0.9839775959049386	0.9839775959049386	0.895394167222723	0.895394167222723	0.895394167222723	0.895394167222723	0.895394167222723
CA-66176-5834-6632-6692-6867[INC][30/1]	0.825420284152214	0.825420284152214	0.825420284152214	0.825420284152214	0.825420284152214	0.801780087390684	0.801780087390684	0.801780087390684	0.801780087390684	0.801780087390684	0.898471579674428	0.898471579674428	0.898471579674428	0.898471579674428	0.898471579674428
CA-66177-5172-5304-5376-6212[INC][1/2][DNT]	0.911146433843221	0.911146433843221	0.911146433843221	0.911146433843221	0.911146433843221	0.925250824552416	0.925250824552416	0.925250824552416	0.925250824552416	0.925250824552416	0.778564046325191	0.778564046325191	0.778564046325191	0.778564046325191	0.778564046325191
CA-66191-3190-3597-3733-12541[INC][1/128][UPT]	0.004524886877828	0.004524886877828	0.004524886877828	0.004524886877828	0.004524886877828	0.0033609654421819	0.0033609654421819	0.0033609654421819	0.0033609654421819	0.0033609654421819	0.0195710806738978	0.0195710806738978	0.0195710806738978	0.0195710806738978	0.0195710806738978
CA-66201-3140-20781-20876-23481[INC][106/1][UPT]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.998052673353795	0.998052673353795	0.998052673353795	0.998052673353795	0.998052673353795	0.5024599652433426	0.5024599652433426	0.5024599652433426	0.5024599652433426	0.5024599652433426
CA-66201-20876-22046-22182-23481[INC][1/108]	0.00679413682639485	0.00679413682639485	0.00679413682639485	0.00679413682639485	0.00679413682639485	0.0015846422802387	0.0015846422802387	0.0015846422802387	0.0015846422802387	0.0015846422802387	0.00151686287580905	0.00151686287580905	0.00151686287580905	0.00151686287580905	0.00151686287580905
CA-66201-24426-32447-32556-40381[INC][68/1]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	1	1	1	1	1	1	1	1	1	1
CA-66206-3185-36576-36683-56923[INC][58/19][UPT]	0.0038410475784711	0.0038410475784711	0.0038410475784711	0.0038410475784711	0.0038410475784711	0.0045091176052543	0.0045091176052543	0.0045091176052543	0.0045091176052543	0.0045091176052543	0.0022716637021064	0.0022716637021064	0.0022716637021064	0.0022716637021064	0.0022716637021064
CA-66229-3038-3765-3874-5105[INC][104/4][UPT]	1	1	1	1	1	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	1	1	1	1	1
CA-66231-3041-6690-6766-9569[INC][2/57][UPT]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CA-66231-3041-6594-6672-9569[INC][2/57][UPT]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CA-66231-3041-6594-6766-9569[INC][3/57][UPT]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CA-66231-13020-13860-13927-14024[INC][64/1]	0.746270442882465	0.746270442882465	0.746270442882465	0.746270442882465	0.746270442882465	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.851520659567961	0.851520659567961	0.851520659567961	0.851520659567961	0.851520659567961
CA-66235-3221-7186-7270-8264[INC][165/1][UPT]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.897086964414745	0.897086964414745	0.897086964414745	0.897086964414745	0.897086964414745	0.962538119133296	0.962538119133296	0.962538119133296	0.962538119133296	0.962538119133296
CA-66276-3346-3734-3825-4100[INC][2/100]	0.0016214846626711	0.0016214846626711	0.0016214846626711	0.0016214846626711	0.0016214846626711	0.32715766098796256	0.32715766098796256	0.32715766098796256	0.32715766098796256	0.32715766098796256	0.014593967011296	0.014593967011296	0.014593967011296	0.014593967011296	0.014593967011296
CA-66286-3134-3873-3915-11867[INC][1/75][UPT]	0.0047130623887797	0.0047130623887797	0.0047130623887797	0.0047130623887797	0.0047130623887797	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.0066607401266827	0.0066607401266827	0.0066607401266827	0.0066607401266827	0.0066607401266827
CA-66309-7596-9143-9176-9804[INC][1/65]	0.00238662211840606	0.00238662211840606	0.00238662211840606	0.00238662211840606	0.00238662211840606	0.0023308441924415747	0.0023308441924415747	0.0023308441924415747	0.0023308441924415747	0.0023308441924415747	0.0031386230018567	0.0031386230018567	0.0031386230018567	0.0031386230018567	0.0031386230018567
CA-66320-5095-5244-5329-5408[INC][45/2][DNT]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.959067064790192	0.959067064790192	0.959067064790192	0.959067064790192	0.959067064790192	0.847711133616238	0.847711133616238	0.847711133616238	0.847711133616238	0.847711133616238
CA-66320-5095-5244-5284-5408[INC][1/2][DNT]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.925942316626022	0.925942316626022	0.925942316626022	0.925942316626022	0.925942316626022	0.457652743668329	0.457652743668329	0.457652743668329	0.457652743668329	0.457652743668329
CA-66352-4046-6560-6637-7764[INC][2/55]	0.0160051428341143	0.0160051428341143	0.0160051428341143	0.0160051428341143	0.0160051428341143	0.0204305026635248	0.0204305026635248	0.0204305026635248	0.0204305026635248	0.0204305026635248	0.0378457518961035	0.0378457518961035	0.0378457518961035	0.0378457518961035	0.0378457518961035
CA-66352-4046-6560-6581-7764[INC][5/55]	0.0186549377616422	0.0186549377616422	0.0186549377616422	0.0186549377616422	0.0186549377616422	0.0018009995656774	0.0018009995656774	0.0018009995656774	0.0018009995656774	0.0018009995656774	0.0692618840057231	0.0692618840057231	0.0692618840057231	0.0692618840057231	0.0692618840057231
CA-66365-10427-14390-14492-16473[INC][18/6]	0.86055657465758	0.86055657465758	0.86055657465758	0.86055657465758	0.86055657465758	0.8522204897047839	0.8522204897047839	0.8522204897047839	0.8522204897047839	0.8522204897047839	0.8817973552565275	0.8817973552565275	0.8817973552565275	0.8817973552565275	0.8817973552565275
CA-66366-3104-3240-3311-3735[INC][1/1][UPT]	0.958964861716035	0.958964861716035	0.958964861716035	0.958964861716035	0.958964861716035	0.973391792329346	0.973391792329346	0.973391792329346	0.973391792329346	0.973391792329346	1	1	1	1	1
CA-66366-3311-3439-3527-3735[INC][151/2]	0.905174647465031	0.905174647465031	0.905174647465031	0.905174647465031	0.905174647465031	0.941856486940708	0.941856486940708	0.941856486940708	0.941856486940708	0.941856486940708	0.982299347777545	0.982299347777545	0.982299347777545	0.982299347777545	0.982299347777545
CA-66366-3855-5315-5409-5975[INC][84/1]	0.978397319076419	0.978397319076419	0.978397319076419	0.978397319076419	0.978397319076419	0.962178797179074	0.962178797179074	0.962178797179074	0.962178797179074	0.962178797179074	0.9439067421096995	0.9439067421096995	0.9439067421096995	0.9439067421096995	0.9439067421096995
CA-66366-6282-10252-10267-10864[INC][8/63]	6.227819278451e-4	6.227819278451e-4	6.227819278451e-4	6.227819278451e-4	6.227819278451e-4	1.815470410679e-4	1.815470410679e-4	1.815470410679e-4	1.815470410679e-4	1.815470410679e-4	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864
CA-66379-3231-3954-4110-5027[INC][1/82][UPT]	0.0181730304494925	0.0181730304494925	0.0181730304494925	0.0181730304494925	0.0181730304494925	0.0034259225359179	0.0034259225359179	0.0034259225359179	0.0034259225359179	0.0034259225359179	0.0692618840057231	0.0692618840057231	0.0692618840057231	0.0692618840057231	0.0692618840057231
CA-66384-3115-6148-6220-6312[INC][1/1][UPT]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.96200074391289	0.96200074391289	0.96200074391289	0.96200074391289	0.96200074391289	0.8672632606515145	0.8672632606515145	0.8672632606515145	0.8672632606515145	0.8672632606515145
CA-66384-3115-3605-3681-6312[INC][2/1][UPT]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.886196342757846	0.886196342757846	0.886196342757846	0.886196342757846	0.886196342757846	0.8885113956643309	0.8885113956643309	0.8885113956643309	0.8885113956643309	0.8885113956643309
CA-66384-3115-3605-3681-6148[INC][28/1][UPT]	0.0016498029680431	0.0016498029680431	0.0016498029680431	0.0016498029680431	0.0016498029680431	0.982115697138739	0.982115697138739	0.982115697138739	0.982115697138739	0.982115697138739	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864
CA-66384-3681-4761-4918-6148[INC][3/62]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.431480531691509	0.431480531691509	0.431480531691509	0.431480531691509	0.431480531691509	0.418720349996315	0.418720349996315	0.418720349996315	0.418720349996315	0.418720349996315
CA-66384-3681-6148-6220-6312[INC][58/2]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.951084352184669	0.951084352184669	0.951084352184669	0.951084352184669	0.951084352184669	1	1	1	1	1
CA-66385-3067-5511-5643-9680[INC][91/1][UPT]	1	1	1	1	1	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	1	1	1	1	1
CA-66390-3110-6436-6605-7554[INC][100/1][UPT]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	1	1	1	1	1	1	1	1	1	1
CA-66390-3110-4963-5093-6436[INC][1/106][UPT]	1.7832417714315e-4	1.7832417714315e-4	1.7832417714315e-4	1.7832417714315e-4	1.7832417714315e-4	0	0	0	0	0	2.98843964551327e-6	2.98843964551327e-6	2.98843964551327e-6	2.98843964551327e-6	2.98843964551327e-6
CA-66397-19146-21875-21929-22109[INC][1/159]	0.00679413682639485	0.00679413682639485	0.00679413682639485	0.00679413682639485	0.00679413682639485	0.0016369265469343	0.0016369265469343	0.0016369265469343	0.0016369265469343	0.0016369265469343	0.00151686287580905	0.00151686287580905	0.00151686287580905	0.00151686287580905	0.00151686287580905
CA-66397-27591-28534-28666-30664[INC][73/1][DNT]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.956600803854086	0.956600803854086	0.956600803854086	0.956600803854086	0.956600803854086	0.847711133616238	0.847711133616238	0.847711133616238	0.847711133616238	0.847711133616238
CA-66401-3033-4315-4364-15366[INC][1/20][UPT]	0	0	0	0	0	2.9282703196261664e-4	2.9282703196261664e-4	2.9282703196261664e-4	2.9282703196261664e-4	2.9282703196261664e-4	0	0	0	0	0
CA-66401-3033-7623-7740-15366[INC][1/20][UPT]	0	0	0	0	0	2.9282703196261664e-4	2.9282703196261664e-4	2.9282703196261664e-4	2.9282703196261664e-4	2.9282703196261664e-4	0	0	0	0	0
CA-66432-3215-3302-3569-9393[INC][17/2][UPT]	0.965681558849072	0.965681558849072	0.965681558849072	0.965681558849072	0.965681558849072	0.9932658649052459	0.9932658649052459	0.9932658649052459	0.9932658649052459	0.9932658649052459	0.963040831274864	0.963040831274864	0.963040831274864	0.963040831274864	0.963040831274864
CA-66437-3316-12724-12857-14818[INC][23/2][UPT]	1	1	1	1	1	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	1	1	1	1	1
CA-66437-11954-12724-12857-14818[INC][107/1][UPT]	0.960095550538098	0.960095550538098	0.960095550538098	0.960095550538098	0.960095550538098	0.5792970997456862	0.5792970997456862	0.5792970997456862	0.5792970997456862	0.5792970997456862	1	1	1	1	1
CA-66437-12857-13934-14121-14818[INC][1/149]	2.194685710156e-4	2.194685710156e-4	2.194685710156e-4	2.194685710156e-4	2.194685710156e-4	1.272217221657e-4	1.272217221657e-4	1.272217221657e-4	1.272217221657e-4	1.272217221657e-4	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864
CA-66440-3072-7071-7168-8708[INC][81/6][UPT]	1	1	1	1	1	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	1	1	1	1	1
CA-66445-3170-3779-3976-4059[INC][174/1][UPT]	0.834589382019355	0.834589382019355	0.834589382019355	0.834589382019355	0.834589382019355	0.83270452501927	0.83270452501927	0.83270452501927	0.83270452501927	0.83270452501927	1	1	1	1	1
CA-66445-3170-3757-3976-4059[INC][1/1][UPT]	0.795015995787076	0.795015995787076	0.795015995787076	0.795015995787076	0.795015995787076	0.894178354939023	0.894178354939023	0.894178354939023	0.894178354939023	0.894178354939023	1	1	1	1	1
CA-66445-3170-3783-3976-4059[INC][2/1][UPT]	0.79519445104420206	0.79519445104420206	0.79519445104420206	0.79519445104420206	0.79519445104420206	0.894178354939023	0.894178354939023	0.894178354939023	0.894178354939023	0.894178354939023	1	1	1	1	1
CA-66448-3125-3215-3326-6290[INC][147/1][UPT]	0	0	0	0	0	0.807090502116606	0.807090502116606	0.807090502116606	0.807090502116606	0.807090502116606	0.5124921630097289	0.5124921630097289	0.5124921630097289	0.5124921630097289	0.5124921630097289
CA-66464-3113-11419-11671-13669[INC][44/1][UPT]	0.984467299807485	0.984467299807485	0.984467299807485	0.984467299807485	0.984467299807485	0.974404012982301	0.974404012982301	0.974404012982301	0.974404012982301	0.974404012982301	0.917762216532809	0.917762216532809	0.917762216532809	0.917762216532809	0.917762216532809
CA-66464-11671-13669-13747-17940[INC][41/1]	0.943434976562984	0.943434976562984	0.943434976562984	0.943434976562984	0.943434976562984	0.49364233242263894	0.49364233242263894	0.49364233242263894	0.49364233242263894	0.49364233242263894	1	1	1	1	1
CA-66489-3400-3943-4025-6366[INC][706/1][DNT]	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CA-66505-3260-32848-32983-47382[INC][19/2][UPT]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	1	1	1	1	1	1	1	1	1	1
CA-66505-3969-32848-32983-47382[INC][28/2][UPT]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	1	1	1	1	1	1	1	1	1	1
CA-66505-47542-55287-55332-58007[INC][2/49]	0.004524886877828	0.004524886877828	0.004524886877828	0.004524886877828	0.004524886877828	0.33478975958921225	0.33478975958921225	0.33478975958921225	0.33478975958921225	0.33478975958921225	0.0212206321577346	0.0212206321577346	0.0212206321577346	0.0212206321577346	0.0212206321577346
CA-66505-47542-58007-58169-69609[INC][34/24]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.819002305156066	0.819002305156066	0.819002305156066	0.819002305156066	0.819002305156066
CA-66505-58169-59404-59728-69609[INC][1/44]	1.7832417714315e-4	1.7832417714315e-4	1.7832417714315e-4	1.7832417714315e-4	1.7832417714315e-4	0	0	0	0	0	4.24995003192504e-6	4.24995003192504e-6	4.24995003192504e-6	4.24995003192504e-6	4.24995003192504e-6
CA-66531-3086-13202-13309-30277[INC][29/2][UPT]	0.965884552684482	0.965884552684482	0.965884552684482	0.965884552684482	0.965884552684482	0.9932658649052459	0.9932658649052459	0.9932658649052459	0.9932658649052459	0.9932658649052459	0.963040831274864	0.963040831274864	0.963040831274864	0.963040831274864	0.963040831274864
CA-66531-3086-13202-13353-30277[INC][2/2][UPT]	0.910461294243447	0.910461294243447	0.910461294243447	0.910461294243447	0.910461294243447	0.925250824552416	0.925250824552416	0.925250824552416	0.925250824552416	0.925250824552416	0.9049159966764541	0.9049159966764541	0.9049159966764541	0.9049159966764541	0.9049159966764541
CA-66531-13309-27922-28097-30277[INC][1/56]	5.386883844939e-4	5.386883844939e-4	5.386883844939e-4	5.386883844939e-4	5.386883844939e-4	0.00199249784023875	0.00199249784023875	0.00199249784023875	0.00199249784023875	0.00199249784023875	0.00100639228883295	0.00100639228883295	0.00100639228883295	0.00100639228883295	0.00100639228883295
CA-66531-13309-30277-30349-34577[INC][52/11][DNT]	0.951206901699443	0.951206901699443	0.951206901699443	0.951206901699443	0.951206901699443	0.9847160569742439	0.9847160569742439	0.9847160569742439	0.9847160569742439	0.9847160569742439	0.864395221692254	0.864395221692254	0.864395221692254	0.864395221692254	0.864395221692254
CA-66531-13353-30277-30349-34577[INC][2/1][DNT]	0.986403970625205	0.986403970625205	0.986403970625205	0.986403970625205	0.986403970625205	0.974404012982301	0.974404012982301	0.974404012982301	0.974404012982301	0.974404012982301	0.917762216532809	0.917762216532809	0.917762216532809	0.917762216532809	0.917762216532809
CA-66537-11886-14938-15032-17836[INC][229/1][DNT]	0.476278528432823	0.476278528432823	0.476278528432823	0.476278528432823	0.476278528432823	0.91553774063168	0.91553774063168	0.91553774063168	0.91553774063168	0.91553774063168	0.957719977768467	0.957719977768467	0.957719977768467	0.957719977768467	0.957719977768467
CA-66568-3104-14719-14926-15440[INC][1/12][UPT]	0.0022689585173766803	0.0022689585173766803	0.0022689585173766803	0.0022689585173766803	0.0022689585173766803	0.0457722737217732	0.0457722737217732	0.0457722737217732	0.0457722737217732	0.0457722737217732	0.0038639696229043	0.0038639696229043	0.0038639696229043	0.0038639696229043	0.0038639696229043
CA-66568-3104-14719-14949-15440[INC][7/12][UPT]	0.00234412619316052	0.00234412619316052	0.00234412619316052	0.00234412619316052	0.00234412619316052	0.00114106636063385	0.00114106636063385	0.00114106636063385	0.00114106636063385	0.00114106636063385	0.0035007278283029	0.0035007278283029	0.0035007278283029	0.0035007278283029	0.0035007278283029
CA-66589-3066-5717-5839-17028[INC][2/49][UPT]	0	0	0	0	0	0	0	0	0	0	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864
CA-66589-3066-5717-5836-17028[INC][3/49][UPT]	0	0	0	0	0	0	0	0	0	0	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864
CA-66589-17177-24576-24702-25758[INC][23/5][DNT]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	1	1	1	1	1	1	1	1	1	1
CA-666173-3562-8083-8206-10343[INC][2/6]	0.0037861539299954	0.0037861539299954	0.0037861539299954	0.0037861539299954	0.0037861539299954	0.0053974402625511	0.0053974402625511	0.0053974402625511	0.0053974402625511	0.0053974402625511	0.0029978588037337	0.0029978588037337	0.0029978588037337	0.0029978588037337	0.0029978588037337
CA-666173-228977-238584-238819-249052[INC][5/1]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	1	1	1	1	1	1	1	1	1	1
CA-66625-27026-29003-30090-30330[INC][3/1][DNT]	0.6194004139499121	0.6204756827671163	0.6204756827671163	0.6204756827671163	0.6204756827671163	1	1	1	1	1	1	1	1	1	1
CA-66632-13208-88378-88452-89890[INC][41/1]	0.90083725050822006	0.90083725050822006	0.90083725050822006	0.90083725050822006	0.90083725050822006	0.894919675877814	0.894919675877814	0.894919675877814	0.894919675877814	0.894919675877814	0.9950651026329904	0.9950651026329904	0.9950651026329904	0.9950651026329904	0.9950651026329904
CA-66632-122404-134790-134885-138129[INC][20/3]	0.0025586334269303	0.0025586334269303	0.0025586334269303	0.0025586334269303	0.0025586334269303	0.0016036867509527002	0.0016036867509527002	0.0016036867509527002	0.0016036867509527002	0.0016036867509527002	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864	0.6033511134592864
CA-66634-3911-4370-4454-6268[INC][18/3]	0.873209116644925	0.873209116644925	0.873209116644925	0.873209116644925	0.873209116644925	0.926684855828037	0.926684855828037	0.926684855828037	0.926684855828037	0.926684855828037	1	1	1	1	1
CA-66656-3096-6440-6455-11085[INC][1/151][UPT]	0	0	0	0	0	4.3924054794392496e-4	4.3924054794392496e-4	4.3924054794392496e-4	4.3924054794392496e-4	4.3924054794392496e-4	0	0	0	0	0
CA-66656-11209-15058-15115-15421[INC][2/69]	0.0094185909176162	0.0094185909176162	0.0094185909176162	0.0094185909176162	0.0094185909176162	0.0040258218454804	0.0040258218454804	0.0040258218454804	0.0040258218454804	0.0040258218454804	0.0078685286556931	0.0078685286556931	0.0078685286556931	0.0078685286556931	0.0078685286556931
CA-66656-11209-11578-11650-15058[INC][3/2]	0.978580790933469	0.978580790933469	0.978580790933469	0.978580790933469	0.978580790933469	0.4816162391197156	0.4816162391197156	0.4816162391197156	0.4816162391197156	0.4816162391197156	0.985821125383468	0.985821125383468	0.985821125383468	0.985821125383468	0.985821125383468
CA-66656-11209-11578-11650-15421[INC][169/69]	0.476278528432823	0.476278528432823	0.476278528432823	0.476278528432823	0.476278528432823	0.91553774063168	0.91553774063168	0.91553774063168	0.91553774063168	0.91553774063168	0.955102698463756	0.955102698463756	0.955102698463756	0.955102698463756	0.955102698463756
CA-66656-11650-15058-15115-15421[INC][3/184]	0.0067312407095277	0.0067312407095277	0.0067312407095277	0.0067312407095277	0.0067312407095277	0.3923637878488085	0.3923637878488085	0.3923637878488085	0.3923637878488085	0.3923637878488085	0.0034740728009956	0.0034740728009956	0.0034740728009956	0.0034740728009956	0.0034740728009956
CA-66661-25882-26315-26397-26491[INC][2/38][DNT]	0.008125338069497823	0.008125338069497823	0.008125338069497823	0.008125338069497823	0.008125338069497823	0.0059396134191718	0.0059396134191718	0.0059396134191718	0.0059396134191718	0.0059396134191718	0.0068177049526361	0.0068177049526361	0.0068177049526361	0.0068177049526361	0.0068177049526361
CA-66691-3967-23625-23682-27552[INC][1/24][UPT]	0.0034709950243116	0.0034709950243116	0.0034709950243116	0.0034709950243116	0.0034709950243116	0.0045091176052543	0.0045091176052543	0.0045091176052543	0.0045091176052543	0.0045091176052543	0.2359017679218682	0.2359017679218682	0.2359017679218682	0.2359017679218682	0.2359017679218682
CA-66700-3180-11545-11606-20043[INC][122/7][UPT]	0	0	0	0	0	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.5987491900115074	0.989169681529566	0.989169681529566	0.989169681529566	0.989169681529566	0.989169681529566
CA-66700-11606-18160-18275-20043[INC][1/133]	0.008125338069497823	0.008125338069497823	0.008125338069497823	0.008125338069497823	0.008125338069497823	0.0059396134191718	0.0059396134191718	0.0059396134191718	0.0059396134191718	0.0059396134191718	0.0067005063610037	0.0067005063610037	0.0067005063610037	0.0067005063610037	0.0067005063610037
