Regulator	Target	MI	pvalue
405	134829	0.3218651022467471	1.0
1054	27113	0.3153902828439552	1.0
4299	9334	0.2521440053091011	1.0
657	400223	0.24178092610562585	1.0
1054	29775	0.23298111314536296	1.0
367	27032	0.24567675462117577	1.0
367	5218	0.24755142969345112	1.0
1386	883	0.3103121509054727	1.0
367	7840	0.5137914592566748	1.0
1386	886	0.27580476057224246	1.0
257	79913	0.26726298495410017	1.0
4435	80254	0.24396529093450514	1.0
165	80183	0.37042091019888845	1.0
468	168620	0.29684827882406406	1.0
405	1213	0.32665251945481355	1.0
405	1212	0.43932485636684737	1.0
657	79637	0.3052456918903319	1.0
4299	284618	0.2376801534060604	1.0
657	401541	0.28982705729823843	1.0
657	79635	0.3125452988210584	1.0
405	1211	0.5183564563669479	1.0
367	55969	0.39036792822817895	1.0
367	79934	0.3704952553597467	1.0
257	27042	0.24117232116247767	1.0
1050	8906	0.34380689040919776	1.0
1050	8907	0.3356882440062694	1.0
4299	646450	0.33104882159293947	1.0
865	57085	0.2613125555315845	1.0
257	79924	0.26874308344355374	1.0
657	55684	0.3670389417963171	1.0
1388	222255	0.4307426575350446	1.0
468	7965	0.23681011594603252	1.0
367	55971	0.35044567755688494	1.0
646	79998	0.2517021910226953	1.0
1053	81698	0.24055854982319858	1.0
4435	92211	0.25075667512145516	1.0
1053	81693	0.24234410074251045	1.0
1053	29086	0.269024615247508	1.0
657	79643	0.31049525906329983	1.0
657	79642	0.2838486216111349	1.0
646	8854	0.2617408373458745	1.0
1386	219738	0.30861661162000953	1.0
1386	890	0.24503947616314647	1.0
1050	153571	0.32901965702997094	1.0
1050	102	0.30302044202054895	1.0
1050	103	0.30042294763414024	1.0
1386	821	0.31345943138751564	1.0
367	5243	0.24459434551962378	1.0
657	65057	0.2913297722297794	1.0
405	10632	0.4604145295140462	1.0
1386	826	0.49332829777773257	1.0
1386	828	0.3678423777495248	1.0
867	57597	0.2798960061394957	1.0
1052	119385	0.27319124751653145	1.0
571	6348	0.236699865853911	1.0
1045	1114	0.25430956471645416	1.0
1386	829	0.32671184792947106	1.0
466	2647	0.3589099297939928	1.0
1386	387263	0.3233567863420408	1.0
1386	10845	0.5042337420310821	1.0
1050	153579	0.29633796002555535	1.0
1051	2186	0.3023647733887067	1.0
1051	2181	0.30237001465155	1.0
405	146849	0.23797839007832255	1.0
1386	830	0.379673942757974	1.0
1386	831	0.33908866194402276	1.0
1045	1128	0.28327288834710274	1.0
1386	832	0.2561925786083865	1.0
1386	833	0.30524886442867594	1.0
604	152100	0.39734164891169055	1.0
1386	835	0.3825768146160673	1.0
867	57584	0.5551464787885388	1.0
1045	126868	0.2343310054174088	1.0
367	27077	0.3158481530926487	1.0
467	55216	0.2472770578530863	1.0
4299	285958	0.30849125373043096	1.0
571	8992	0.3277699084709053	1.0
1386	10850	0.24114132345010386	1.0
1050	23400	0.2423921877701316	1.0
467	55210	0.2971535040438589	1.0
405	145508	0.3314490480890825	1.0
1045	1138	0.26553354505815907	1.0
1386	841	0.2690945297931693	1.0
604	154791	0.34927410232523703	1.0
1050	10121	0.27617802060514185	1.0
1386	847	0.3679803220532709	1.0
1050	10120	0.27381150091745443	1.0
863	26229	0.22741098917061286	1.0
1051	253635	0.23435082976189925	1.0
430	2515	0.23133650551771634	1.0
1050	23436	0.23694721766534377	1.0
367	53344	0.37993526120257465	1.0
657	389337	0.23999892317366278	1.0
367	79974	0.32838988273579606	1.0
571	6363	0.23220711532735638	1.0
1050	23431	0.4088990270716697	1.0
604	152137	0.23140795100761746	1.0
405	10620	0.29107911326462155	1.0
1386	22856	0.29144624740966546	1.0
1386	22850	0.5520271419203743	1.0
1386	22852	0.30622997206000213	1.0
657	93974	0.35283819274963096	1.0
1052	9023	0.26801898378189737	1.0
4299	8030	0.3170356577873257	1.0
571	29126	0.24932026989988199	1.0
1386	148898	0.23530126095910386	1.0
646	27087	0.23234477392143837	1.0
646	27077	0.3079188167068194	1.0
1045	51665	0.22704410602637193	1.0
367	79963	0.2642559094758896	1.0
196	339366	0.3411410629041596	1.0
466	284361	0.3853768903608163	1.0
1386	134265	0.29739520106153705	1.0
430	162282	0.2536376058012326	1.0
367	92922	0.3173824574589017	1.0
405	121536	0.3548950682712171	1.0
604	60526	0.26327985316839086	1.0
196	388325	0.2535849425688852	1.0
867	10904	0.3328572674473677	1.0
405	10678	0.3065339761650727	1.0
367	55909	0.30972972787692044	1.0
1050	284047	0.2551235573284525	1.0
1050	10142	0.2877457514907637	1.0
865	401253	0.23219739338153111	1.0
865	9350	0.27957889840220673	1.0
1053	55326	0.24960376236826853	1.0
1050	141	0.24148421017071353	1.0
468	7917	0.2358151660117347	1.0
468	7918	0.4032337418150671	1.0
196	339390	0.24668056547763584	1.0
1050	23456	0.263113508782828	1.0
466	55435	0.3495729690784334	1.0
1052	84920	0.39121921519834935	1.0
4299	441150	0.37854181361233447	1.0
571	55435	0.2839474299217029	1.0
367	55902	0.2295113223365437	1.0
1053	81627	0.23847662595491315	1.0
165	55130	0.23978686732527787	1.0
467	57821	0.23882779079963168	1.0
1051	57448	0.2755280264419748	1.0
1050	10139	0.3729941017343854	1.0
405	10686	0.2576615416851009	1.0
196	147339	0.3196426757419763	1.0
1054	64149	0.22658422154196156	1.0
1051	541565	0.3061460251610064	1.0
1050	10134	0.322844073510811	1.0
1050	8999	0.3633900859797681	1.0
468	27042	0.3039522140644202	1.0
602	643866	0.22881100413945266	1.0
196	389643	0.27062667597132206	1.0
4299	8099	0.3683892912863884	1.0
646	55909	0.3087056189942765	1.0
1050	8992	0.27686839440599	1.0
867	22900	0.37841214562838293	1.0
1053	8832	0.24467855780955006	1.0
468	79959	0.3079434911741692	1.0
867	22901	0.23244750871117414	1.0
867	22903	0.3747064763891472	1.0
4299	552900	0.33895412425625926	1.0
466	79415	0.3219077926413223	1.0
1053	55331	0.23824647450854375	1.0
1052	84913	0.2980843339663357	1.0
571	55449	0.31151443979856364	1.0
367	55911	0.2654463101777731	1.0
405	84920	0.27984169043070306	1.0
1386	22885	0.2712782190527854	1.0
1050	127	0.24450104693056307	1.0
657	91368	0.24227189269184235	1.0
4299	8086	0.28216775782675896	1.0
657	91369	0.3060106873100089	1.0
602	1121	0.3171406960469487	1.0
1386	9071	0.24142399164169337	1.0
1050	120	0.23872761659105723	1.0
1050	6320	0.3410108558853855	1.0
466	138241	0.24654257689312242	1.0
468	79969	0.2530511668234965	1.0
468	54622	0.3683404029358277	1.0
4299	221079	0.4163562126995714	1.0
867	22918	0.43392677599323476	1.0
1050	23476	0.27797311566713745	1.0
863	53842	0.22682504421764982	1.0
1050	23473	0.2685100689384117	1.0
468	79963	0.2502013407208148	1.0
865	685	0.24276098408847702	1.0
367	119710	0.3706156458773858	1.0
405	10659	0.32268012013680414	1.0
405	10658	0.27304658869806997	1.0
1052	84909	0.2894407002073862	1.0
602	221477	0.24775864868546815	1.0
571	128866	0.39204689354524636	1.0
1050	6314	0.32452069248735665	1.0
1050	111	0.3236691339254856	1.0
1050	117	0.2769546835328862	1.0
1050	10157	0.23891521055773168	1.0
1050	285343	0.275457699898638	1.0
405	10666	0.3463044584376007	1.0
1050	116	0.22919126479658214	1.0
405	84915	0.3154374195068774	1.0
405	84916	0.24380658485113038	1.0
196	340393	0.24318775415354477	1.0
657	253143	0.2846387160800896	1.0
867	22926	0.3715112314460006	1.0
1045	113540	0.27819465603898674	1.0
1050	23466	0.3089090277156868	1.0
468	27013	0.23187866017270142	1.0
865	673	0.2749588413373685	1.0
466	55449	0.3457222955010355	1.0
468	79974	0.27972050751133093	1.0
1050	23460	0.24417125925960814	1.0
405	10669	0.26915031693689295	1.0
1051	157777	0.2580754976645781	1.0
604	84536	0.34809905897268667	1.0
1388	29086	0.36356025616746646	1.0
1386	196528	0.5429676431806832	1.0
1050	284001	0.46235934433055714	1.0
474	8941	0.2972274377044988	1.0
468	27077	0.3640820560181377	1.0
1386	57530	0.34704863382135764	1.0
4299	84529	0.2809208331692572	1.0
602	1147	0.33511925001175946	1.0
1052	84964	0.3145133882758744	1.0
646	54622	0.23163956961329646	1.0
165	55172	0.2835969032361474	1.0
367	79913	0.3888121191086206	1.0
571	79447	0.37159752292873716	1.0
571	54149	0.23886310955117906	1.0
1386	196527	0.36008507608877305	1.0
257	55924	0.309396659026997	1.0
863	51205	0.4653239679563139	1.0
196	375057	0.25843655254527453	1.0
165	93436	0.33347334374446014	1.0
367	79915	0.437473158516403	1.0
4299	84536	0.24357007660252927	1.0
257	145741	0.2329583802844173	1.0
1820	607	0.4520721483794645	1.0
1050	178	0.24184627113919888	1.0
1820	606	0.43995795211414457	1.0
165	80117	0.25843588592447286	1.0
571	79444	0.2422745929542911	1.0
405	1209	0.2589632185083044	1.0
405	1207	0.3013226424161249	1.0
468	79915	0.29868342164392825	1.0
196	136647	0.34032109556060625	1.0
1386	57545	0.29918236454050495	1.0
405	1201	0.405528395070302	1.0
468	79913	0.36258190901066323	1.0
466	29126	0.2741960104365093	1.0
468	53344	0.3263877490336908	1.0
466	1386	0.3959314558908392	1.0
367	54622	0.4223373940151138	1.0
467	9507	0.360337099637227	1.0
1050	166	0.29068616036154066	1.0
602	1160	0.2457211673372699	1.0
405	255101	0.4007026972195652	1.0
604	84518	0.2939098893283605	1.0
4435	80212	0.2449072575478599	1.0
1050	161	0.31515345484229645	1.0
405	10693	0.2891648396848126	1.0
865	84692	0.2869926638573803	1.0
468	55969	0.4040865189789445	1.0
745	283149	0.25363921172181847	1.0
468	79924	0.28831200985925776	1.0
1386	57514	0.3742364495838785	1.0
867	154467	0.4425948977308707	1.0
863	89832	0.2429378297445357	1.0
165	55198	0.2645312896763694	1.0
1050	157	0.3637661560464398	1.0
196	149934	0.23829513006885694	1.0
196	125988	0.3548377249664926	1.0
1050	158	0.24007401031176823	1.0
1050	156	0.2690151621623607	1.0
604	84529	0.3050102639386815	1.0
4299	84553	0.25030488920429317	1.0
474	8911	0.3012607732915633	1.0
1820	57492	0.2744090978760205	1.0
467	285598	0.27013549722918206	1.0
466	1365	0.4298517317276813	1.0
1050	10195	0.33409890945466914	1.0
646	55924	0.2350975929538981	1.0
468	166012	0.25513888921935646	1.0
430	341032	0.2910477109736149	1.0
467	115416	0.26760617009521326	1.0
571	116843	0.23721407497972002	1.0
467	100130717	0.2965551276197851	1.0
745	29123	0.2268796031088609	1.0
367	27013	0.2641058517699406	1.0
602	27440	0.3169168135379108	1.0
1054	161424	0.24209093113668523	1.0
468	79934	0.31024430708051254	1.0
863	51233	0.2448954779844721	1.0
571	79415	0.29528052653287107	1.0
646	352909	0.25867333069797915	1.0
367	55937	0.2458901199448329	1.0
367	132720	0.2333484925377327	1.0
571	81693	0.3172454831804776	1.0
429	131474	0.27860216172890606	1.0
466	92342	0.24263159204337237	1.0
165	57821	0.2799542219052271	1.0
1050	84335	0.34878209576133035	1.0
196	23066	0.3083002904748122	1.0
602	1182	0.34227434474220697	1.0
405	389541	0.5045977957109224	1.0
604	60489	0.2528682445231114	1.0
196	1192	0.40890263553153294	1.0
196	1193	0.3929965871864567	1.0
196	1191	0.28266863386906405	1.0
1820	650	0.31295149646794673	1.0
867	22977	0.33923261330405996	1.0
571	284361	0.2910051406353831	1.0
196	1198	0.2766997542417369	1.0
196	85300	0.2675365439911235	1.0
571	92342	0.25935165777241886	1.0
4299	636	0.35716451254737464	1.0
867	10983	0.3730736231015541	1.0
1050	84334	0.37328855511631365	1.0
4299	632	0.4632069094409375	1.0
367	117155	0.2413097628356926	1.0
1388	55331	0.3078202383274551	1.0
4299	634	0.2990269733710309	1.0
367	118487	0.5142777983722159	1.0
466	93664	0.24112306600211753	1.0
405	170487	0.3570306143615918	1.0
571	79363	0.3090539957431515	1.0
466	93661	0.23033427173733667	1.0
367	129138	0.5248379990514935	1.0
602	199990	0.22828182062334168	1.0
1050	10097	0.2483703583690069	1.0
257	90288	0.27865867929761645	1.0
1050	10096	0.25736956635094055	1.0
1050	10094	0.31925417274374013	1.0
1050	10093	0.3657610582747368	1.0
1386	57584	0.5332721411908018	1.0
865	738	0.24193560162631744	1.0
4299	23587	0.33207201879541587	1.0
1820	10826	0.27007216648827487	1.0
4299	23589	0.34912299405182745	1.0
466	81693	0.289789535600546	1.0
1386	83858	0.4411634051240167	1.0
466	54059	0.32231653484603884	1.0
867	153222	0.5304918814999287	1.0
196	158055	0.2554797428437978	1.0
867	4185	0.2589532869256379	1.0
196	11096	0.3596188547777359	1.0
867	10970	0.2624078620303232	1.0
646	801	0.44532462320493504	1.0
4299	140710	0.2583753485776017	1.0
196	11094	0.34532644961584325	1.0
4299	10241	0.25410594135667885	1.0
4435	340204	0.24012497485555073	1.0
867	10974	0.28106545711629405	1.0
867	10973	0.3512372801364707	1.0
466	728568	0.306933727694423	1.0
405	84886	0.2998309653754001	1.0
571	80381	0.2720211465628619	1.0
1388	55352	0.28092710842267454	1.0
405	339263	0.27050897249816863	1.0
867	22994	0.307202114441662	1.0
867	22995	0.3694208299924216	1.0
1386	375307	0.3184111384285876	1.0
571	92370	0.23660634492781085	1.0
1052	84981	0.36660011723288066	1.0
1052	83650	0.2689469155970974	1.0
1052	57396	0.25601965055183484	1.0
196	388381	0.29688577919265047	1.0
1386	389941	0.2642939008411873	1.0
196	11064	0.44674952345807506	1.0
1386	124930	0.30442306511191664	1.0
4299	659	0.39940640959033724	1.0
430	391356	0.22832849796913823	1.0
4299	656	0.3002503372897136	1.0
4299	640	0.32235449521165416	1.0
1388	113179	0.2698835285636525	1.0
4299	642	0.2493995078149509	1.0
865	10332	0.229823784425645	1.0
468	91689	0.376011618676441	1.0
1386	57561	0.333871735764788	1.0
657	122616	0.2891162593845875	1.0
4299	84517	0.25946441787186014	1.0
4299	84518	0.3925002397053435	1.0
1386	57569	0.31097388449202895	1.0
1388	81627	0.2419906986420406	1.0
4299	552889	0.3426934033641915	1.0
571	54059	0.34861339041937334	1.0
1050	84364	0.3765391164899605	1.0
4299	648	0.29453526943958713	1.0
1386	124944	0.6081478183257399	1.0
4299	10263	0.41276001182569155	1.0
4299	649	0.24681183905204085	1.0
867	10950	0.25810169003501304	1.0
604	60496	0.2980612496346824	1.0
4299	644	0.37192741877675656	1.0
196	85319	0.31990471399398795	1.0
4299	645	0.3836224872956926	1.0
745	54067	0.2530834279966836	1.0
867	143872	0.39682405218683814	1.0
4299	672	0.26498398587899796	1.0
196	334	0.43198270559127483	1.0
4299	673	0.38753319212394677	1.0
165	57863	0.3301182916727254	1.0
4299	675	0.38487210876071987	1.0
367	90273	0.27125073730598004	1.0
196	330	0.2926716158971028	1.0
604	285203	0.29424288808549603	1.0
4299	671	0.24624741764494829	1.0
571	80325	0.3588835374331394	1.0
4435	113802	0.23404398163387352	1.0
405	57205	0.3751443864572632	1.0
863	5218	0.24836189956450205	1.0
466	55352	0.3346838449626948	1.0
196	1154	0.25089511982805135	1.0
1388	93650	0.27865014403169575	1.0
196	1153	0.28701156904595154	1.0
466	56683	0.2949400294739859	1.0
602	51149	0.23558250155100158	1.0
865	786	0.2748374277168324	1.0
646	834	0.24631817416148513	1.0
196	328	0.3179656965951632	1.0
4299	10295	0.3074425786917483	1.0
196	327	0.4031664538262145	1.0
646	831	0.22624817836545041	1.0
196	324	0.2948226517849173	1.0
1386	9049	0.5368558061308775	1.0
1386	9048	0.2962772802542494	1.0
4299	662	0.2650904958973304	1.0
405	84811	0.29474684250410643	1.0
1386	9044	0.4899111764892281	1.0
1050	84303	0.3415083843999165	1.0
1386	112942	0.34764812883944884	1.0
571	81669	0.3441014281281536	1.0
657	55702	0.3372597090027567	1.0
657	55704	0.3155847974388222	1.0
867	128240	0.5537994585161824	1.0
466	29086	0.37694322320156654	1.0
867	22948	0.2906193318562167	1.0
466	80325	0.3920655294392046	1.0
865	776	0.3008268097207232	1.0
196	1163	0.36351116596798727	1.0
466	55347	0.26560369463822653	1.0
196	1164	0.24411515249991922	1.0
466	56672	0.25017410437126486	1.0
466	54014	0.2643169430631547	1.0
196	147372	0.256637769300766	1.0
1388	54059	0.2692817098153917	1.0
646	846	0.27151834927916196	1.0
1050	84300	0.28345928628288747	1.0
1052	10591	0.2595896027633593	1.0
467	9435	0.22649987051199272	1.0
196	338	0.25505322675665765	1.0
196	135398	0.23298076775409537	1.0
196	336	0.3092319791062135	1.0
466	29082	0.3407208739239567	1.0
196	63967	0.24842550702933597	1.0
1052	93010	0.2603049809719913	1.0
1050	84317	0.24536607540172728	1.0
196	311	0.27840966796255245	1.0
1050	6249	0.2633489867660037	1.0
1050	84318	0.2597088586842613	1.0
571	285636	0.31405459660691654	1.0
405	339229	0.5542804857624194	1.0
646	819	0.25410971529650794	1.0
646	814	0.2650101794476587	1.0
1386	9031	0.48281150304566367	1.0
165	129293	0.2592082500033399	1.0
1053	124599	0.24037614601463364	1.0
602	51129	0.3083382731563282	1.0
196	23080	0.251679288781693	1.0
1820	670	0.33672578876421877	1.0
867	116236	0.2473440986547324	1.0
1051	120425	0.3005487720109987	1.0
466	81627	0.37969997174363995	1.0
1386	57597	0.3056823055249067	1.0
865	767	0.2443363979706179	1.0
196	1174	0.30106769935993355	1.0
196	1175	0.3802255769288136	1.0
196	1173	0.34409035767472407	1.0
196	309	0.3513396283502252	1.0
1050	84310	0.3372133190940083	1.0
646	810	0.3691272444439062	1.0
4299	149111	0.25892204185886447	1.0
867	4179	0.23053149267698636	1.0
1050	84312	0.2732308571553439	1.0
467	9469	0.26823318626186676	1.0
196	304	0.3162242628297971	1.0
571	93659	0.32858843722344044	1.0
196	302	0.2588810295274593	1.0
196	323	0.2561045962266757	1.0
1046	11314	0.25565367547524076	1.0
4299	684	0.27870048495933464	1.0
405	84832	0.4990224130114013	1.0
602	64433	0.25417030908085536	1.0
4299	685	0.4070570171822885	1.0
468	91647	0.3116148671198158	1.0
196	321	0.3401179242948631	1.0
602	64431	0.26405469901188017	1.0
196	320	0.23064961571466558	1.0
466	66005	0.3109061698127382	1.0
405	84836	0.35663048785510165	1.0
1050	84326	0.31747661413014805	1.0
196	23097	0.2626886538894162	1.0
4299	682	0.28879089642833716	1.0
405	339230	0.41436291143848225	1.0
1386	56271	0.30452692862404884	1.0
405	339231	0.3225263304191198	1.0
196	1182	0.39740400621908645	1.0
1050	8896	0.31861796824224076	1.0
4299	113179	0.39986591990516906	1.0
405	388284	0.27623979442974544	1.0
4299	113177	0.28210931305910647	1.0
196	23092	0.3185105125013834	1.0
1386	254065	0.7577297893417685	1.0
196	221749	0.2903476119842736	1.0
867	130540	0.2635568554180958	1.0
1052	10576	0.30380197635548534	1.0
196	1188	0.27134250652743264	1.0
196	1186	0.35282352554842156	1.0
865	755	0.2519902225032187	1.0
571	93664	0.24662656875805222	1.0
1050	84320	0.2660914470252906	1.0
602	161394	0.25082963777234113	1.0
196	319	0.352562553242711	1.0
196	317	0.3220739627121221	1.0
646	822	0.38231898179154067	1.0
196	316	0.3627857696681323	1.0
604	23580	0.40493092701560585	1.0
467	9459	0.25132289894287574	1.0
863	122525	0.2291553601750067	1.0
367	131474	0.29780058955713606	1.0
867	57679	0.4370956466929202	1.0
196	375	0.342195592991646	1.0
430	2491	0.23567487065470694	1.0
196	374	0.3557554106160685	1.0
867	55017	0.3275706729662309	1.0
430	1160	0.23662018905775684	1.0
4299	284677	0.3074027387917573	1.0
257	79892	0.3059686073822343	1.0
657	55738	0.3765891231833859	1.0
468	118429	0.26324370374636974	1.0
1052	10564	0.2293522107753132	1.0
1052	10565	0.25374625363114056	1.0
430	10257	0.24775452053958613	1.0
1052	10566	0.2306233219226348	1.0
196	1119	0.2449483767011662	1.0
646	874	0.29619816187048364	1.0
196	63914	0.2585366225006398	1.0
196	26985	0.2336198087725876	1.0
196	369	0.3506005886429442	1.0
196	1114	0.43784157090653153	1.0
867	345222	0.3304770383494766	1.0
571	404734	0.3797702083521979	1.0
867	55004	0.6077967720404581	1.0
865	10396	0.23557539642190228	1.0
430	23562	0.22991709424240891	1.0
867	55009	0.5769943539235293	1.0
467	80183	0.259087159604265	1.0
430	644809	0.2439756640062365	1.0
367	91574	0.3684588691662065	1.0
571	285600	0.29622242093363393	1.0
196	381	0.33018085109445283	1.0
604	6354	0.2901813064196679	1.0
657	55743	0.23079991233389663	1.0
196	50617	0.3695535404122161	1.0
196	11007	0.26443990562652964	1.0
863	28976	0.2601371826788128	1.0
1386	121053	0.41692145743932907	1.0
467	163183	0.28940286741474086	1.0
196	63922	0.2679662262400946	1.0
657	55749	0.3306218669349499	1.0
657	79703	0.27610403161432967	1.0
196	1121	0.3025003200901708	1.0
657	79701	0.262828374917836	1.0
467	9472	0.2686608286829477	1.0
196	1120	0.27674598215284973	1.0
196	1129	0.27461739332192714	1.0
196	63928	0.24170889639325388	1.0
467	79169	0.2744017155139806	1.0
196	379	0.25567502065801184	1.0
571	5119	0.254829927951965	1.0
196	353	0.37269599258828945	1.0
604	6347	0.25881639506727705	1.0
604	6346	0.2642404338732769	1.0
1386	800	0.4240800416096988	1.0
646	858	0.3484622414516337	1.0
604	10241	0.22931228735914466	1.0
1386	805	0.27203543465589597	1.0
1388	200894	0.25761248502482914	1.0
4299	284697	0.42277030651214015	1.0
604	5010	0.2556974670921175	1.0
196	63933	0.2903930393059587	1.0
196	1135	0.25446458987286924	1.0
367	79892	0.3532354588469332	1.0
867	6795	0.2588513290796568	1.0
430	1188	0.3186791044512869	1.0
867	6792	0.41933920978049066	1.0
646	857	0.25665252167093566	1.0
196	63939	0.33498440064738766	1.0
430	23545	0.2594686459971414	1.0
367	65260	0.23532128857660917	1.0
646	387695	0.318972656106555	1.0
196	366	0.2912893060251336	1.0
1386	811	0.2690437519929887	1.0
196	362	0.241963018298752	1.0
1386	813	0.5218636247084218	1.0
867	55028	0.23249637155725544	1.0
863	28952	0.28775311422724137	1.0
1052	10538	0.2642689062467545	1.0
1386	814	0.3938078372304945	1.0
467	8165	0.23437623529788976	1.0
867	57685	0.42119005227469897	1.0
466	164592	0.26691843459750686	1.0
1386	818	0.28400368024853506	1.0
430	1191	0.38555044441421504	1.0
867	57680	0.3632115182290583	1.0
196	50636	0.2475240992737593	1.0
657	55727	0.35649884423276496	1.0
1820	133383	0.23287904780698376	1.0
657	55729	0.38088263982806225	1.0
196	1143	0.3409274980620758	1.0
196	1141	0.34782603631125975	1.0
430	10225	0.2834992563368628	1.0
467	151195	0.25861958474350466	1.0
367	65250	0.5907754950510249	1.0
657	497190	0.25680919752801074	1.0
657	205428	0.30561586955521136	1.0
196	359	0.23891331459889464	1.0
196	358	0.22627448283942897	1.0
196	1147	0.3191256905880038	1.0
646	388969	0.2508208618588901	1.0
867	57636	0.24461099670632525	1.0
466	91057	0.2549330161883505	1.0
604	10225	0.2770504795218631	1.0
468	119710	0.30657744182547453	1.0
657	92714	0.28983885412824906	1.0
467	8192	0.26780102512324344	1.0
657	79738	0.42773061424686426	1.0
196	11047	0.3214383126511315	1.0
657	80737	0.2984679231699694	1.0
4299	23536	0.3993056095315561	1.0
165	9315	0.38972262906077776	1.0
4299	127703	0.2448516898343942	1.0
646	388962	0.2861545256863778	1.0
467	79135	0.30374811037366367	1.0
867	57639	0.30494174099417926	1.0
367	91526	0.471779676060164	1.0
4299	404201	0.3209331649543509	1.0
196	3732	0.32627525256319556	1.0
4299	10203	0.28803897870608147	1.0
657	55780	0.3336076571392053	1.0
867	83932	0.4289540622220217	1.0
657	54454	0.3144303938076254	1.0
1820	2182	0.23961708131237192	1.0
1820	2181	0.25000796529016167	1.0
468	5243	0.2533994043350547	1.0
867	83938	0.2602139233394558	1.0
604	23529	0.22849793718155542	1.0
466	285636	0.3522253336661636	1.0
1052	10513	0.23017827792646717	1.0
865	10357	0.3152889152567129	1.0
466	92370	0.27481814429540874	1.0
657	79745	0.34724690828374705	1.0
1386	1952	0.3796002099576059	1.0
867	286257	0.47065831807114566	1.0
1820	10863	0.2387044219994401	1.0
1386	1951	0.26979635173420036	1.0
657	80724	0.30797367382635077	1.0
4299	140706	0.285336724601029	1.0
466	285600	0.3546522832070753	1.0
1386	375341	0.31427058861910595	1.0
405	83596	0.4117647991556678	1.0
196	398	0.24339963034708578	1.0
196	396	0.4072357066668948	1.0
196	394	0.33971014154222895	1.0
4299	140701	0.3274466602013333	1.0
430	1141	0.26474198609431276	1.0
657	79719	0.2312247691912397	1.0
196	11016	0.23469801428117343	1.0
657	79714	0.3012888401558609	1.0
646	891	0.27596194129893536	1.0
1054	27125	0.24950295476342976	1.0
867	286223	0.31582849788899203	1.0
1050	152302	0.25204058226575743	1.0
4299	617	0.31335503888251637	1.0
1386	10904	0.3323506294857815	1.0
405	145447	0.23432269512961756	1.0
4299	728039	0.3230119307053707	1.0
430	23580	0.2728555540330066	1.0
1050	153642	0.32038077294465533	1.0
196	400506	0.2627040479565356	1.0
4299	23520	0.23689149637569962	1.0
196	255101	0.4338146050142143	1.0
196	1101	0.2829277648287487	1.0
4299	23523	0.2615013598897429	1.0
4299	607	0.36780825090280267	1.0
4299	23527	0.5825833255807027	1.0
430	1154	0.23683784896275206	1.0
196	26993	0.26999080788586927	1.0
196	1107	0.2533796596953066	1.0
1820	10882	0.24593576697912134	1.0
1386	124989	0.27326625960172546	1.0
196	1105	0.29868015030273715	1.0
474	23246	0.34241615028429084	1.0
196	1106	0.2725979556588185	1.0
1386	746	0.4241574973354275	1.0
466	126321	0.3524994546005072	1.0
4435	54069	0.22751756779437837	1.0
657	55573	0.23554513307058134	1.0
604	8943	0.3626683464918967	1.0
4299	9472	0.2815623659588032	1.0
1820	83656	0.36697817298875357	1.0
467	80332	0.26087474052529824	1.0
367	80823	0.3584783762122072	1.0
646	79841	0.29771688948488073	1.0
367	55860	0.2850491971302094	1.0
571	200894	0.3378022115136158	1.0
367	54535	0.2950656274803407	1.0
430	23600	0.2307154116944714	1.0
405	10717	0.262301266327988	1.0
1386	753	0.3140632256137441	1.0
1386	755	0.6021586151536923	1.0
604	127247	0.23430606083725092	1.0
657	55589	0.27936420795494854	1.0
367	80816	0.29780874152692505	1.0
466	116987	0.22964487957337099	1.0
466	116988	0.3896003700495472	1.0
466	116983	0.4082408090002627	1.0
466	116985	0.270686603477448	1.0
466	116984	0.3069178330217621	1.0
405	1365	0.35244790549096483	1.0
367	55870	0.8497828946980803	1.0
367	79825	0.26916690501328366	1.0
257	27154	0.23213871495184701	1.0
367	79823	0.25566094823645535	1.0
405	255239	0.22874878321520775	1.0
367	79827	0.2911369430745423	1.0
1050	10203	0.3263383309474941	1.0
646	254528	0.26077635454004966	1.0
1051	203260	0.2992623448252312	1.0
1050	139322	0.24778076006711736	1.0
196	191	0.4293392014482875	1.0
646	79866	0.25697395035666837	1.0
430	1101	0.3475567496222934	1.0
1051	56052	0.2948714637342684	1.0
367	55847	0.2537425815577308	1.0
1386	93081	0.25007872173772405	1.0
646	8747	0.3022808647228157	1.0
467	54059	0.3001678280847031	1.0
367	55845	0.5416110652579056	1.0
1386	775	0.29898728579332445	1.0
165	79086	0.24283720584744373	1.0
646	55848	0.2720836223240619	1.0
367	54520	0.32272182483491496	1.0
430	1114	0.2961289316662308	1.0
367	79800	0.3795276582893489	1.0
466	164633	0.3248470227840894	1.0
646	55845	0.2786570373764379	1.0
1054	79924	0.24824507424198394	1.0
196	112752	0.34896866709474805	1.0
1820	56005	0.2560539335586771	1.0
1386	10717	0.28497366481439546	1.0
1820	1021	0.24242798059871884	1.0
165	79098	0.2812579212760422	1.0
571	56851	0.334117338887427	1.0
405	146722	0.25168346988817003	1.0
1050	225	0.3674287109104932	1.0
1050	226	0.26700718966074133	1.0
1386	705	0.28563657311832813	1.0
571	7555	0.3764729143822354	1.0
1386	708	0.29161591618340577	1.0
367	79872	0.40595894032078217	1.0
1050	23536	0.26046521841383585	1.0
165	202243	0.24329862224679655	1.0
