event_id	groupA	groupB	groupC	groupD	groupE	groupF	groupG	groupH	groupI	groupJ
CA-52443-36535-39481-39549-39707[INC][1/34]	0.0666666666666667	0	0.0909090909090909	0.0588235294117647	0.0666666666666667	0.6610521835289601	0	0.0476190476190476	0.0588235294117647	0.04
CA-52530-3379-5712-5818-6319[INC][124/1][DNT]	1	1	1	1	1	1	1	1	1	1
CA-52626-3327-3595-3721-5513[INC][1/94][UPT]	0	0	0	0	0	0	0.009523809523809528	0	0	0
CA-52668-4385-5374-5494-8212[INC][2/5]	0.862068965517241	0.833333333333333	0.904761904761905	0.935483870967742	0.828571428571429	0.941176470588235	0.888888888888889	0.953488372093023	1	0.944444444444444
CA-52668-5494-6487-6517-8212[INC][45/2]	0.91304347826087	0.942857142857143	1	1	0.941176470588235	0.962264150943396	0.863636363636364	1	0.904761904761905	1
CA-52717-3157-9498-9665-15205[INC][51/5][UPT]	1	1	0.9924812030075189	1	1	0.9971590909090908	1	1	1	0.9819548872180452
CA-53319-13046-13125-13181-13264[INC][41/1]	0.9981249999999999	0.9961519961519962	0.9926943084455325	0.9987654320987654	1	0.9766152650768034	0.9973856209150327	0.9909090909090909	1	0.9722930514692529
CA-53323-3286-47125-47208-57615[INC][2/1][UPT]	0.99765625	0.9956709956709956	0.9991694352159468	0.9984126984126984	1	0.9959079382156304	0.9970588235294118	1	1	1
CA-53323-3286-37271-37330-47125[INC][2/2][UPT]	1	0.9968253968253968	0.9927366186166052	0.9956799214531173	0.9927088640537203	0.9974747474747474	0.9956651407962269	1	0.9975609756097562	0.9730659983291561
CA-53323-37330-47125-47208-57615[INC][134/1]	1	1	1	1	1	1	1	1	1	1
CA-53378-3080-4960-5129-14397[INC][3/537][UPT]	0	0	0	0	0	0	0.009523809523809528	0	0	0
CA-53379-3224-5468-5504-5599[INC][6/102][UPT]	0.191489361702128	0.12	0.0833333333333333	0.172413793103448	0.135135135135135	0.176470588235294	0.222222222222222	0.19047619047619	0.307692307692308	0.285714285714286
CA-53379-6592-8791-8806-9401[INC][2/1]	1	1	0.942857142857143	1	1	1	0.96875	1	1	1
CA-53379-7716-8347-8467-8683[INC][28/27]	0.538461538461538	0.52	0.458333333333333	0.388888888888889	0.529411764705882	0.454545454545455	0.384615384615385	0.413793103448276	0.464285714285714	0.36986301369863
CA-53379-9484-10330-10556-10839[INC][1/21]	0.022727272727272724	0	0	0	0	0.0769230769230769	0	0.0909090909090909	0	0
CA-53379-9484-10839-10975-11461[INC][8/35][DNT]	0.173913043478261	0.142857142857143	0.333333333333333	0.208333333333333	0.272727272727273	0.365853658536585	0.381818181818182	0.254901960784314	0.206349206349206	0.255813953488372
CA-53599-7646-10327-10384-12172[INC][72/2][DNT]	1	1	0.9912280701754387	1	0.9981203007518796	0.9967532467532466	1	1	1	0.9796992481203007
CA-53607-3828-5067-5190-6229[INC][1/143]	4.901960784313625e-4	0.01871657754010695	0	0	0.023504273504273487	0	0.009615384615384612	0.02017027598422947	0.007224080267558517	0.014560051439024824
CA-53612-10511-13236-13358-14876[INC][2/57]	0	0	0	0	0	0	0	0	0	0
CA-53612-15050-17549-17611-18887[INC][48/1][DNT]	1	0.9959183673469388	1	1	1	0.9962121212121211	1	1	1	1
CA-53861-4990-5081-5190-6190[INC][160/4]	1	0.875	1	1	1	1	1	1	0.857142857142857	1
CA-53861-4990-5086-5190-6190[INC][1/4]	1	0.9968253968253968	0.9984076433121019	0.9987113402061856	0.9972534901801711	0.9971590909090908	0.9985955056179775	1	1	1
CA-53869-3173-12327-12523-13939[INC][110/3][UPT]	1	1	1	1	1	1	1	1	1	1
CA-53869-3173-13939-14133-15174[INC][3/1][UPT]	1	1	1	0.916666666666667	0.857142857142857	0.9	1	1	0.826086956521739	0.888888888888889
CA-53893-3352-6074-6157-12782[INC][4/85][UPT]	0.0769230769230769	0	0	0	0	0	0	0	0	0
CA-53893-3352-11479-11583-12782[INC][1/85][UPT]	0	0	0	0	0	0	0	0	0	0
CA-53893-3352-6087-6157-12782[INC][3/85][UPT]	0.0769230769230769	0	0	0	0	0	0	0	0	0
CA-54138-3200-26073-26265-31896[INC][187/1][UPT]	1	0.9964285714285713	0.9924812030075189	0.9964285714285713	0.9923311667723527	1	0.9965277777777778	1	0.9972899728997291	0.9696992481203007
CA-54198-3439-26900-26996-34095[INC][167/1][UPT]	1	1	1	1	1	1	1	1	0.931034482758621	1
CA-54208-3157-5358-5492-6110[INC][440/1][UPT]	1	1	1	1	1	1	1	1	1	1
CA-54208-3730-5358-5492-6110[INC][2/1]	1	1	1	1	1	1	1	1	1	1
CA-54208-5492-6110-6230-10582[INC][326/6]	0.964285714285714	1	1	0.935483870967742	0.914893617021277	0.875	1	0.940298507462687	0.923076923076923	0.836734693877551
CA-54215-26814-29943-30075-31732[INC][11/2][DNT]	0.737704918032787	0.861111111111111	0.876923076923077	0.966101694915254	0.917808219178082	0.868852459016393	0.848484848484849	0.916666666666667	0.963636363636364	0.846153846153846
CA-54325-5463-5622-5813-5970[INC][94/10]	1	0.9964285714285714	1	1	1	0.9772727272727272	1	0.990909090909091	1	0.9786422578184593
CA-54351-4406-8975-9196-13493[INC][54/8]	1	1	1	1	1	1	1	1	1	0.9824561403508771
CA-54351-9196-13493-13675-15039[INC][1/1]	1	0.9897354497354497	1	0.9904761904761905	0.9874133205146564	0.9897272727272727	0.9972222222222221	1	0.9975609756097562	0.9814736842105262
CA-54351-13675-14647-14743-15039[INC][47/1]	1	0.9968253968253968	0.9941520467836258	1	0.9985380116959064	0.9974747474747474	1	1	1	0.9819548872180452
CA-54399-3163-3453-3578-4218[INC][1/61][UPT]	0.00117340686274509	0	3.5842293906810003e-4	0	5.271481286241429e-4	0.0020408163265306168	0.007058823529411759	0.00273710402909369	0.0046688963210702195	8.110300081103e-4
CA-54401-3169-5324-5391-19405[INC][1/249][UPT]	0	0	0	0	0	0	0.009523809523809528	0	0	0
CA-102545-3326-15978-16088-21601[INC][2/77][UPT]	0	0	0	0	0	0	0	0	0	0
CA-102545-21775-22988-23087-26107[INC][35/4]	0.866666666666667	0.875	1	0.894736842105263	0.923076923076923	1	0.923076923076923	0.888888888888889	0.904761904761905	1
CA-104444-3205-4218-4302-8414[INC][143/3][UPT]	1	1	1	1	1	1	1	1	1	1
CA-104444-4302-4958-5015-8414[INC][1/153]	0	0	0	0	0	0	0	0	0	0
CA-104444-8492-9098-9151-9241[INC][1/1][DNT]	1	1	1	1	1	1	1	1	1	1
CA-104457-3384-3936-4038-4703[INC][48/15]	0.7488517381609487	0.8050831796860207	0.845365072351371	0.7610193475385587	0.8248122333447282	0.8131017560003068	0.8371759267662122	0.8461815549315547	0.75	0.7891985631116066
CA-104457-4891-5154-5219-5446[INC][1/32][DNT]	0.0909090909090909	0.142857142857143	0	0.0666666666666667	0	0	0	0.022727272727272724	0	0
CA-104457-4891-5114-5219-5446[INC][7/32][DNT]	0.12065141207998342	0.09257277397260275	0.14651504201068427	0.14065018040759278	0.13364712347758376	0.1282171638493478	0.181818181818182	0.15880379698523972	0.125	0.12406417112299449
CA-105638-3256-3684-3759-5419[INC][67/13][UPT][DNT]	0.9	0.92	0.927272727272727	0.870967741935484	0.901639344262295	0.861111111111111	0.932203389830508	0.863636363636364	0.92	0.769230769230769
CA-105638-3256-3558-3759-5419[INC][1/13][UPT][DNT]	0.862068965517241	0.866666666666667	0.846153846153846	0.804878048780488	0.837837837837838	0.795918367346939	0.862068965517241	0.8	0.870967741935484	0.666666666666667
CA-106344-6195-8430-8501-9742[INC][3/80]	0	0	0	0	0	0	0	0	0.0285714285714286	0
CA-106489-10828-11316-11399-12497[INC][61/1]	1	1	0.9924812030075189	1	0.9981203007518796	0.9971590909090908	1	1	1	0.9819548872180452
CA-106529-23621-24036-24081-24168[INC][263/114]	1	1	1	1	0.882352941176471	1	1	1	1	1
CA-106529-24464-24899-24943-25036[INC][1/1]	1	1	1	1	1	0.9967532467532466	1	1	1	1
CA-106529-24464-24873-24943-25036[INC][1/1]	1	1	1	1	1	0.9967532467532466	1	1	1	1
CA-106672-4166-4317-4343-4473[INC][44/2]	1	1	1	1	1	1	1	0.941176470588235	1	0.818181818181818
CA-106821-4329-7146-7205-8141[INC][26/1]	1	1	1	1	1	0.9	1	1	1	1
CA-107029-13341-16530-16664-20414[INC][42/2]	1	0.9964285714285713	1	1	0.9981203007518796	0.9967532467532466	1	1	1	1
CA-107373-6646-13398-13598-16310[INC][29/2][DNT]	1	0.9959183673469388	1	1	1	1	1	1	1	0.9868421052631579
CA-107435-3045-3643-3739-22728[INC][92/1][UPT]	1	1	1	1	1	1	1	1	1	1
CA-107435-24004-33915-34095-34330[INC][78/1]	1	1	0.961538461538462	0.962264150943396	1	1	0.958333333333333	1	1	1
CA-107513-13798-14081-14096-17384[INC][7/54][DNT]	0.00117340686274509	0	3.5842293906810003e-4	0	5.271481286241429e-4	0.0020408163265306168	0.007058823529411759	0.00273710402909369	0.0046688963210702195	8.110300081103e-4
CA-107569-3261-34044-34143-35371[INC][58/1][UPT]	1	0.9959183673469386	0.9912280701754387	1	0.9981203007518796	1	1	1	1	0.9767991407089152
CA-107569-3261-29103-29158-34044[INC][8/61][UPT]	0.17014479664020438	0.181539251856349	0.22101352540392813	0.222222222222222	0.2072204511905715	0.20624803847680218	0.21028118045661903	0.18891337875559738	0.19081236405525384	0.2033498028992585
CA-107569-3261-3820-3866-34044[INC][1/61][UPT]	0.00117340686274509	0	3.982477100756667e-4	0	6.150061500615e-4	0.00244897959183674	0.007843137254901954	0.0030412266989929887	0.005187662578966911	9.124087591240875e-4
CA-107569-3261-13038-13127-34044[INC][1/61][UPT]	0.00117340686274509	0	3.982477100756667e-4	0	6.150061500615e-4	0.00244897959183674	0.007843137254901954	0.0030412266989929887	0.005187662578966911	9.124087591240875e-4
CA-107734-3032-5390-5471-6386[INC][73/24][UPT]	0.8908382066276805	0.655172413793103	0.9224386724386724	0.789473684210526	0.76	0.739130434782609	0.888888888888889	0.9119458128078818	0.75	0.866666666666667
CA-107976-6928-35418-35506-35917[INC][1/116]	0	0	0	0	0	0	0.009523809523809528	0.0033222591362126286	0.005714285714285714	0
CA-107995-4871-5467-5593-6745[INC][70/4]	1	0.9964285714285713	0.9924812030075189	1	1	1	1	1	1	0.9796992481203007
CA-108098-3074-8677-8701-9571[INC][2/1][UPT]	1	1	0.8	1	0.882352941176471	1	0.909090909090909	0.916666666666667	1	0.875
CA-108098-3074-8586-8701-9571[INC][62/1][UPT]	1	1	0.891891891891892	1	0.9375	1	0.942857142857143	0.941176470588235	0.92	0.928571428571429
CA-108121-6776-9186-9253-10042[INC][4/36]	0.04	0.142857142857143	0	0.0476190476190476	0.0714285714285714	0.0666666666666667	0.0666666666666667	0.6529460002960913	0.111111111111111	0.0909090909090909
CA-108121-9253-10042-10109-12860[INC][4/25]	1	0.714285714285714	1	0.875	1	0.80952380952381	1	1	1	1
CA-108124-3132-11910-11990-13408[INC][321/1][UPT]	1	0.9968253968253968	1	1	0.9983552631578947	0.9974747474747474	1	1	1	0.9894736842105264
CA-108160-3293-4644-4729-4831[INC][6/1][UPT]	0.9979166666666666	0.9965367965367964	0.997938577000938	0.997619956726486	0.9972534901801711	0.9968172852788236	0.9961371814643462	1	1	1
CA-108670-85527-93293-93393-100732[INC][13/1][DNT]	0.923076923076923	0.904761904761905	1	0.8	1	0.6610521835289601	1	0.789473684210526	1	0.882352941176471
CA-55943-21191-47832-47957-57423[INC][39/1]	1	1	0.9912280701754387	1	0.9981203007518796	0.9967532467532466	1	1	1	0.9796992481203007
CA-55943-47957-57423-57516-145794[INC][44/1]	1	1	1	1	0.9981203007518796	0.9967532467532466	1	1	1	0.9868421052631579
CA-55949-3461-3892-4046-4608[INC][4/1][UPT]	1	1	1	1	1	1	1	1	1	1
CA-55949-3461-3923-4052-4608[INC][1/1][UPT]	1	1	1	1	1	1	1	1	1	1
CA-55949-3461-3923-4046-4608[INC][633/1][UPT]	1	1	1	1	1	1	1	1	1	1
CA-55980-11536-12719-12828-18185[INC][51/2]	1	1	1	1	1	0.857142857142857	0.857142857142857	1	1	0.857142857142857
CA-55989-3221-6564-6614-8480[INC][3/139][UPT]	0	0	0	0	0	0	0	0	0	0
CA-55989-10384-10546-10723-13972[INC][1/114]	0	0	0	0	0.0909090909090909	0	0.0909090909090909	0	0	0.6563940313986566
CA-55989-10384-10606-10723-13972[INC][4/114]	0	0.0769230769230769	0	0	0	0	0.0909090909090909	0	0	0
CA-55989-16454-18879-18944-20807[INC][51/1]	1	1	1	1	1	1	1	1	1	1
CA-55989-20942-21130-21219-22057[INC][1/41]	0	0	0	0	0	0	0	0	0	0
CA-56045-36502-36779-36902-38719[INC][27/40][DNT]	0.16141124534920354	0.16330461672772942	0.18227626195405708	0.19777208661667525	0.157894736842105	0.16252829658509171	0.2061603781142352	0.20963757219134765	0.19842309737046598	0.25
CA-56070-64874-65673-65767-66031[INC][3/28][DNT]	0	0.0202020202020202	0	0	0.019230769230769225	0	0.0101010101010101	0.014270613107822412	0.005714285714285714	0
CA-56075-43118-46557-46685-47301[INC][1/11][DNT]	0	0	0	0	0	0	0.009523809523809528	0.0033222591362126286	0.005714285714285714	0
CA-56176-3927-6382-6455-8542[INC][83/1]	1	1	1	1	1	0.9962121212121211	1	1	1	1
CA-56194-3039-4087-4219-16754[INC][16/1][UPT]	1	1	1	1	1	1	1	1	1	1
CA-56194-34630-34871-34925-36270[INC][18/2]	1	0.9971428571428571	0.9941520467836258	1	0.9985380116959064	0.9977272727272727	1	1	1	0.9837593984962407
CA-56207-11958-19999-20125-20205[INC][49/1]	1	1	1	1	1	1	1	1	1	1
CA-56207-27956-28650-28800-32406[INC][1/89][DNT]	0.0769230769230769	0.0416666666666667	0.0666666666666667	0.0212765957446809	0.0222222222222222	0.0943396226415094	0.09375	0.0731707317073171	0	0.0384615384615385
CA-56295-3489-4128-4280-8391[INC][2/72][UPT]	0.0833333333333333	0	0	0.0588235294117647	0	0.0666666666666667	0.0588235294117647	0	0.142857142857143	0.0909090909090909
CA-56295-3489-4415-4563-8391[INC][1/72][UPT]	0	0	0	0	0	0	0	0.0434782608695652	0	0
CA-56307-28796-31169-31273-31710[INC][45/1]	1	0.9959183673469386	1	1	1	0.9962121212121211	1	1	1	1
CA-56348-43480-45841-45917-77635[INC][120/2]	1	1	0.9918286959436808	0.9956799214531173	0.9908860800671504	0.9974747474747474	0.9956651407962269	1	0.9972899728997291	0.9757593984962405
CA-56360-3175-4536-4594-10159[INC][1/85][UPT]	0	0	0	0	0	0	0.009523809523809528	0	0	0
CA-56369-12381-16438-16487-17886[INC][51/4]	1	0.9964285714285713	0.9924812030075189	1	1	1	1	1	1	0.9796992481203007
CA-56397-6882-11064-11141-12185[INC][342/10][DNT]	0.9981249999999999	0.9961519961519962	0.9926943084455325	0.9987654320987654	1	0.9766152650768034	0.9973856209150327	0.9909090909090909	1	0.9722930514692529
CA-56420-7088-7253-7355-8125[INC][1/1]	1	1	1	1	0.9978070175438596	1	1	1	1	0.9849624060150376
CA-56420-7355-7861-8035-8125[INC][41/1]	1	1	1	1	1	1	1	1	1	1
CA-56421-65245-66452-66518-67024[INC][1/58]	0	0	0	0	0	0	0	0	0	0
CA-56428-3231-5216-5301-5443[INC][238/2][UPT]	1	1	1	1	1	1	1	1	0.904761904761905	1
CA-56428-5550-8685-8712-8896[INC][212/7]	1	1	0.966101694915254	1	1	1	1	1	1	1
CA-56428-5550-8661-8712-8896[INC][1/7]	1	1	0.933333333333333	1	1	1	1	1	1	1
CA-56428-12711-15321-15415-16308[INC][119/1]	1	1	0.947368421052632	1	1	1	1	1	1	1
CA-56433-8792-10623-10859-11392[INC][109/2][DNT]	1	0.981308411214953	1	0.896103896103896	1	0.978021978021978	1	0.975	0.971830985915493	1
CA-56438-4918-7636-7707-10527[INC][317/2]	0.988304093567251	0.974358974358974	1	0.966480446927374	0.97752808988764	1	0.987261146496815	1	0.987577639751553	0.988023952095808
CA-56444-3175-5941-6014-7402[INC][159/2][UPT]	1	1	1	1	1	1	1	1	1	1
CA-56447-24860-26615-26693-26816[INC][175/1]	1	1	0.997452229299363	0.9982817869415808	0.9958802352702567	1	0.99812734082397	1	1	1
CA-56447-26693-26816-26868-27969[INC][161/1]	1	0.9964285714285713	0.9924812030075189	1	0.9983552631578947	0.9971590909090908	1	1	1	0.9796992481203007
CA-56451-3249-9455-9545-10666[INC][2/287][UPT]	0	0	0	0	0	0	0	0.007183262997216486	0.005714285714285714	0.004608294930875571
CA-56452-3361-4477-4607-6164[INC][53/12][UPT]	0.909090909090909	0.888888888888889	0.878787878787879	1	1	0.894736842105263	1	0.80952380952381	0.92	1
CA-56452-3361-6164-6328-6730[INC][12/2][UPT]	1	1	1	1	1	1	1	1	1	1
CA-56452-4607-4991-5093-6164[INC][1/58]	0	0	0	0	0	0	0	0	0	0.0285714285714286
CA-56452-4607-6164-6328-6730[INC][44/5]	1	1	1	1	1	1	1	1	1	1
CA-56452-6820-8577-8690-9585[INC][41/4]	1	1	1	1	1	1	1	0.9	1	1
CA-56456-6399-6555-6730-8971[INC][59/1]	1	0.9968253968253968	0.9918286959436808	0.9956799214531173	0.9908860800671504	1	0.9956651407962269	1	0.9972899728997291	0.9730659983291561
CA-56488-3221-4849-4984-5667[INC][20/53][UPT][DNT]	0	0	0.0909090909090909	0.6517517076783694	0.0588235294117647	0.0476190476190476	0	0	0.0909090909090909	0.0588235294117647
CA-56494-14129-16778-16919-21313[INC][78/6][DNT]	1	0.9964285714285713	0.9924812030075189	1	0.9983552631578947	1	1	1	1	0.9796992481203007
CA-56515-12452-19478-19535-22547[INC][28/1]	0.6487929140190621	0.866666666666667	1	1	1	1	0.789473684210526	1	1	1
CA-56515-12452-17315-17387-19478[INC][2/32]	0	0	0	0	0	0	0	0	0	0
CA-56515-22659-26068-26176-27745[INC][13/12][DNT]	0.18573717948717966	0.22685185185185164	0.185185185185185	0.142857142857143	0.19133097165991908	0.285714285714286	0.156125356125356	0.15098790098790096	0.19307210031347974	0.12222222222222234
CA-56526-69856-72282-72327-76150[INC][6/1]	1	0.9968253968253968	0.9927366186166052	0.9956799214531173	0.9927088640537203	0.9974747474747474	0.9956651407962269	1	0.9975609756097562	0.9730659983291561
CA-56529-15524-22664-22814-27330[INC][92/1]	0.96078431372549	0.962962962962963	0.96	0.929824561403509	1	0.968253968253968	0.961538461538462	1	1	1
CA-56529-22814-24920-24953-27330[INC][3/100]	0	0	0	0	0	0	0	0	0	0
CA-56529-27450-28166-28204-34318[INC][1/95]	0	0	0	0	0	0	0	0	0	0
CA-56612-3145-3317-3420-3702[INC][270/1][UPT]	1	1	1	1	1	1	1	1	1	1
CA-56612-3420-3702-3734-5406[INC][302/3]	1	1	1	0.98	1	0.9375	1	1	1	1
CA-56695-3977-5058-5175-65351[INC][2/7]	0.9979166666666666	0.9965367965367964	0.997938577000938	0.997619956726486	0.9972534901801711	0.9968172852788236	0.9961371814643462	1	1	1
CA-56706-10746-10999-11013-12435[INC][1/29]	0.0909090909090909	0	0	0.01538461538461538	0.016666666666666673	0.0374331550802139	0	0	0	0
CA-56748-8866-9340-9559-12529[INC][1/100]	0	0	0.185185185185185	0.2	0.0526315789473684	0	0	0.1	0.0909090909090909	0.1
CA-56758-3344-31151-31265-58926[INC][2/10][UPT]	0	0.04	0.0588235294117647	0.6517517076783694	0.0476190476190476	0.04	0	0.0476190476190476	0	0
CA-56758-125935-126889-127000-133864[INC][2/41]	0	0	0	0	0	0	0	0	0	0
CA-56758-143691-144853-144907-145790[INC][7/16]	4.357298474945444e-4	0	0	0	0	0	0.00740740740740741	0.0023255813953488398	0.004816053511705678	9.124087591240875e-4
CA-56792-9233-12339-12453-15561[INC][14/2]	1	0.9968253968253968	1	1	0.9981203007518796	0.9971590909090908	1	1	1	1
CA-56878-204152-206398-206446-207350[INC][10/27]	0.111111111111111	0.0666666666666667	0	0	0	0	0	0.04195804195804195	0	0
CA-56878-210789-212390-212475-213222[INC][60/2][DNT]	0.6487929140190621	1	1	1	0.703703703703704	1	1	1	0.888888888888889	0.777777777777778
CA-57320-3139-4498-4604-5780[INC][190/2][UPT]	1	1	1	0.945945945945946	1	1	1	1	0.958333333333333	1
CA-57320-5882-6666-6681-7612[INC][1/276]	0	0	0	0	0	0	0	0	0	0
CA-57320-5882-7612-7672-11827[INC][1/1]	1	1	1	1	1	1	1	1	1	1
CA-57320-5882-7612-7672-9037[INC][251/1]	1	1	1	1	1	1	1	1	1	1
CA-57320-5882-9037-9107-11827[INC][1/1]	1	1	1	1	1	1	1	1	1	1
CA-57320-7672-9037-9107-11827[INC][199/1]	1	1	1	1	1	1	1	1	1	1
CA-57423-3090-6270-6400-7359[INC][5/126][UPT]	0.0075187969924812	0	0.0078740157480315	0	0	0	0	0.0128205128205128	0.0147058823529412	0
CA-57896-2822-13132-13299-14945[INC][26/1][UPT][DNT]	1	0.9897354497354497	1	0.9904761904761905	0.9874133205146564	0.9897272727272727	0.9972222222222221	1	0.9975609756097562	0.9814736842105262
CA-57896-13299-14002-14187-14945[INC][2/35][DNT]	3.9215686274508995e-4	0	0	0	0	0	0.008333333333333337	0.006285355122564425	0.0054180602006688875	0.005651047798445956
CA-58248-3950-6015-6107-6633[INC][1/81][UPT][DNT]	0	0	0	0	0	0	0.009523809523809528	0.0033222591362126286	0.005714285714285714	0
CA-58520-3075-4111-4247-5297[INC][1/73][UPT]	0	0	0	0	0	0	0	0	0	0
CA-58810-3336-9081-9171-12697[INC][650/7][UPT]	1	1	1	1	1	1	1	1	1	1
CA-58810-3336-9081-9166-12697[INC][2/7][UPT]	1	0.9964285714285713	1	1	0.9981203007518796	1	1	1	1	1
CA-58810-9171-12697-12817-13532[INC][657/4]	1	0.923076923076923	1	1	1	1	1	1	0.95	1
CA-59013-10018-10422-10472-11058[INC][83/18][DNT]	1	0.875	0.875	0.882352941176471	1	0.826086956521739	0.875	1	0.727272727272727	0.91304347826087
CA-59025-10332-15054-15159-16505[INC][80/9]	1	0.9897354497354497	1	0.9904761904761905	0.9874133205146564	0.9897272727272727	0.9972222222222221	1	0.9975609756097562	0.9814736842105262
CA-59029-3180-11750-11878-51942[INC][2/1][UPT]	0.857142857142857	1	0.846153846153846	1	1	1	0.91304347826087	1	1	1
CA-59029-11878-14016-14155-51942[INC][1/2]	1	1	1	1	1	1	1	0.945945945945946	1	1
CA-59029-11878-14016-14068-51942[INC][204/2]	1	1	1	1	1	1	1	0.963636363636364	1	1
CA-59029-14068-50056-50155-51942[INC][1/207]	0	0	0	0.0232558139534884	0	0	0.024390243902439	0.0731707317073171	0	0.0344827586206897
CA-59030-3364-5999-6048-8706[INC][2/66][UPT]	0	0	0	0	0	0	0.009523809523809528	0.0033222591362126286	0.005714285714285714	0
CA-59030-8934-12767-14156-16616[INC][6/3]	1	0.9964285714285713	1	1	0.9981203007518796	1	1	1	1	1
CA-59032-7590-8110-8223-12121[INC][45/1]	1	1	1	1	0.9981203007518796	0.9967532467532466	1	1	1	1
CA-59042-4912-5850-5951-6714[INC][227/1]	1	1	0.928571428571429	1	1	1	1	1	1	1
CA-59042-6867-8165-8219-8710[INC][155/1]	1	1	1	1	1	1	1	1	1	0.9
CA-59042-10707-11843-11912-12921[INC][159/9]	1	1	1	1	1	1	1	1	1	1
CA-59046-3348-8599-8685-17619[INC][1/267]	0.0061349693251533	0.0063694267515923	0	0	0.0074074074074074	0	0.0181818181818182	0	0.0072992700729927	0.0091743119266055
CA-59288-8319-13744-13847-18016[INC][82/1][DNT]	1	1	1	0.857142857142857	1	1	1	1	0.866666666666667	1
CA-60315-8276-8392-8515-8620[INC][28/1]	1	1	0.9918286959436808	0.9956799214531173	0.9908860800671504	0.9974747474747474	0.9956651407962269	1	0.9972899728997291	0.9757593984962405
CA-60361-20801-22085-22231-22401[INC][1/19][DNT]	0.0066225165562913	0.0040160642570281	0	0.0039525691699604	0.0039370078740157	0.0039682539682539	0.0067114093959731	0	0	0.0034482758620689
CA-60409-3745-5202-5306-6088[INC][113/1]	1	0.739130434782609	0.944444444444444	1	0.9375	0.939393939393939	1	0.9375	1	0.894736842105263
CA-60411-4925-5866-5901-6703[INC][2/31]	0	0	0	0	0	0	0	0	0	0
CA-619605-8808-13621-13679-24359[INC][74/13]	1	0.9968253968253968	1	1	0.9981203007518796	0.9971590909090908	1	1	1	1
CA-619605-13679-18084-18238-24359[INC][1/80]	0.0526315789473684	0.0769230769230769	0	0	0	0	0.0526315789473684	0.0909090909090909	0	0
CA-619605-24460-25774-25866-33269[INC][60/14]	1	1	1	1	0.9973684210526315	1	1	1	1	1
CA-623121-3255-5267-5319-6969[INC][3/6][UPT]	0.238095238095238	0.2	0.130434782608696	0.259259259259259	0.142857142857143	0.172413793103448	0.157894736842105	0.0526315789473684	0.0909090909090909	0.176470588235294
CA-625249-4099-4190-4335-4458[INC][256/3]	1	1	1	1	1	1	1	1	1	1
CA-63985-3142-7760-7857-9015[INC][116/1][UPT]	1	1	1	1	1	1	1	1	1	1
CA-63986-3128-6987-7084-7222[INC][14/1][UPT]	1	1	1	1	1	1	1	1	1	1
CA-64380-14458-16597-16699-21535[INC][9/2]	1	0.857142857142857	1	1	1	1	1	1	1	1
CA-64657-3068-4401-4484-6540[INC][1/56][UPT]	0	0	0	0.025641025641025633	0	0	0.0909090909090909	0.0555555555555555	0.0666666666666667	0
CA-64657-3068-4377-4484-6540[INC][1/56][UPT]	0	0	0	0	0	0	0	0	0.0666666666666667	0
CA-64660-3213-3290-3402-5967[INC][108/1][DNT]	1	0.951219512195122	1	0.959183673469388	1	0.953488372093023	1	1	1	0.968253968253968
CA-64685-3300-3581-3621-15548[INC][13/12][UPT]	0.5547012525959895	0.6806097502961617	0.533333333333333	0.575757575757576	0.36	0.68	0.714285714285714	0.6267450295924558	0.6326547342717442	0.5522518525045527
CA-64685-23767-26118-26225-27432[INC][31/1][DNT]	1	0.882352941176471	0.939393939393939	0.947368421052632	1	0.872340425531915	0.947368421052632	0.909090909090909	0.846153846153846	0.75
CA-65111-3415-10454-10508-17029[INC][82/1][UPT]	0.9981249999999999	0.996151996151996	0.9920906237845638	0.997619956726486	0.9975281411621539	0.9968172852788236	0.9961371814643462	1	1	0.9819548872180452
CA-65111-17134-19616-19718-22262[INC][83/2]	1	0.9897354497354497	1	0.9904761904761905	0.9874133205146564	0.9897272727272727	0.9972222222222221	1	0.9975609756097562	0.9814736842105262
CA-65111-24836-24915-25074-26212[INC][42/2]	0.9777777777777779	1	0.9583333333333334	1	0.9714285714285713	0.9354166666666668	1	0.875	1	1
CA-65113-35668-36330-36397-40080[INC][1/1]	1	1	1	1	1	1	0.888888888888889	1	1	1
CA-65113-35668-36330-36455-40080[INC][110/1]	1	1	1	1	1	1	0.96078431372549	0.942857142857143	1	1
CA-65114-7639-8025-8124-12695[INC][1/319]	4.901960784313625e-4	0	0	0	0	0	0	0.0023255813953488398	0.0054180602006688875	9.124087591240875e-4
CA-65972-3155-3359-3462-4561[INC][1/78][UPT]	0.00117340686274509	0	3.5842293906810003e-4	0	5.271481286241429e-4	0.0020408163265306168	0.007058823529411759	0.00273710402909369	0.0046688963210702195	8.110300081103e-4
CA-66043-4671-5904-5993-6108[INC][313/4][DNT]	1	0.966101694915254	0.964912280701754	1	1	1	1	1	1	0.964912280701754
CA-66044-38912-84721-84835-149948[INC][1/44]	0	0	0	0	0	0	0	0	0	0
CA-66044-38912-149948-150121-171258[INC][26/1][DNT]	1	1	0.9912280701754387	1	0.9981203007518796	0.9967532467532466	1	1	1	0.9796992481203007
CA-66046-12452-13534-13727-14398[INC][1/1]	1	1	1	1	1	1	1	1	1	1
CA-66046-12452-13665-13727-14398[INC][193/1]	1	1	1	1	1	1	1	1	1	1
